Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop
4,142944290,,,,,,,,,,
4,143029977,,,,,,,,,,
4,167894019,0.02139592170715332,143700.0,143703.0,7.068560154727585,0.8132598029461808,8583.0,8586.0,,1427.0385264884774,1427.0426932240307
4,170675902,0.13426876068115234,132229.0,132233.0,56.78880374588302,2.2629026910203605,3.0,7.0,,1411.1098623906335,1411.115418139476
4,278199738,,,,,,,,,,
4,279482950,0.13736510276794436,132326.0,132334.0,108.82201525897972,4.746697902751746,2.0,10.0,,1411.2458612715848,1411.2569728284068
4,279482950,0.3040618896484375,132727.0,132734.0,102.48022246762423,3.7307401190256804,403.0,410.0,,1411.8028276086611,1411.8125502047574
4,279482950,0.9591550827026368,134408.0,134415.0,279.58025480940336,3.366969097901777,2048.0,2055.0,,1414.137632417345,1414.1473549566288
4,279482950,1.5568194389343262,136554.0,136570.0,399.9283340539982,3.7694530519457565,4167.0,4180.0,,1417.1182759309604,1417.1404987433225
4,293561794,0.0902409553527832,132318.0,132333.0,98.98635313344532,2.66049148345779,1.0,16.0,,1411.236137369289,1411.25697077901
4,293561794,0.07288932800292969,132341.0,132354.0,85.40540377474035,2.6252674472748945,24.0,37.0,,1411.2680819297739,1411.286137548894
4,293561794,0.07723736763000487,132359.0,132363.0,32.403885830390465,1.5595292951787243,42.0,46.0,,1411.2930820172494,1411.2986375919336
4,293561794,0.08440029621124268,132367.0,132375.0,54.60051967289837,1.8812725543702888,50.0,58.0,,1411.3041931661514,1411.3153043145878
4,293561794,0.08831596374511719,132385.0,132388.0,28.655382560652214,1.3570873255829892,68.0,71.0,,1411.329193249436,1411.3333599295172
4,293561794,0.0860675573348999,132392.0,132395.0,26.447896066534394,1.3528020999794332,75.0,78.0,,1411.3389155028042,1411.3430821828867
4,293561794,0.2345583438873291,135675.0,135680.0,53.04468908708714,1.3654118555940529,3319.0,3324.0,,1415.898618822386,1415.9055631990063
4,293561794,0.08459854125976562,135692.0,135696.0,22.772477095725908,1.4250095098436086,3336.0,3340.0,,1415.9222297032666,1415.927785204842
4,293561794,0.037773847579956055,143700.0,143703.0,11.803005031546506,1.3488279676923451,8180.0,8183.0,,1427.0442596383277,1427.0484261931458
4,293561794,0.04236268997192383,148968.0,148972.0,18.23872034944214,1.8240720269489792,13305.0,13308.0,,1434.3606740722587,1434.3662294010742
4,308243298,0.07968556880950928,132099.0,132102.0,24.643421865760125,2.9499774804172763,16.0,19.0,,1410.9298905509852,1410.9340572371195
4,328254412,0.2168024778366089,133333.0,133336.0,46.40809817806509,2.677008883234389,1230.0,1233.0,,1412.6455014721125,1412.6496682518455
4,328254412,0.07917475700378418,133497.0,133504.0,54.84495686977293,4.4318693402214135,1394.0,1401.0,,1412.8732853575982,1412.8830078368114
4,328254412,0.09676635265350343,133510.0,133524.0,117.8614633590305,6.215843071023081,1407.0,1421.0,,1412.8913413902253,1412.9107863477225
4,328254412,0.09263479709625244,133534.0,133563.0,233.4868199676176,8.99099238839624,1431.0,1460.0,,1412.9246756024795,1412.9649544381546
4,328254412,0.09499239921569824,136253.0,136257.0,38.88597573545199,3.3664046607407747,4119.0,4123.0,,1416.7011457697158,1416.7067014207694
4,328254412,0.350369930267334,137225.0,137250.0,366.7152758986528,7.62878885257597,5056.0,5081.0,,1418.0511671282254,1418.0858898509125
4,328254412,218.7764129638672,140941.0,140967.0,308278.736668047,0.0,6744.0,6769.0,,1423.2123311733935,1423.2484426453977
4,328401671,,,,,,,,,,
4,365369408,,,,,,,,,,
4,406479664,,,,,,,,,,
4,420001446,0.023610949516296387,133665.0,133669.0,8.932480574628851,0.7614135859286296,1562.0,1566.0,,1413.1069238757386,1413.1124794816214
4,420001446,0.01968479156494141,135484.0,135487.0,6.3343373597871775,0.6739317816239021,3350.0,3353.0,,1415.6333274889816,1415.6374941676654
4,441519239,0.0929189920425415,132482.0,132485.0,30.069250168946795,3.3029383900987543,387.0,390.0,,1411.4629809340374,1411.4671477077163
5,29780677,4.821006774902344,160365.0,160374.0,5102.054712725797,0.0,8745.0,8754.0,,1450.1844780773847,1450.1969778280911
5,44892011,0.10215353965759276,151587.0,151600.0,99.98291529757351,5.1751622485793485,1.0,14.0,,1437.9968454678292,1438.0149011069748
5,44892011,0.09002196788787843,151604.0,151615.0,78.36065035324586,4.623166876026059,18.0,29.0,,1438.0204566884122,1438.035734537188
5,44892011,0.06506264209747313,160301.0,160304.0,18.755876011544427,2.1999373509631166,8682.0,8685.0,,1450.0995405835642,1450.1037071795947
5,44892011,5.7925705909729,160319.0,160374.0,7086.315104447806,0.0,8700.0,8754.0,,1450.1245401599804,1450.2009277575219
5,77842052,15.292488098144533,160364.0,160374.0,17551.981884380995,0.0,8744.0,8754.0,,1450.1866115454266,1450.2005004751545
5,77959225,3.7637724876403813,160368.0,160374.0,2665.137933024926,0.0,8748.0,8754.0,,1450.1920988426475,1450.2004322153855
5,117733072,12.605292320251465,160366.0,160374.0,11811.006120763059,0.0,8746.0,8754.0,,1450.1906488274374,1450.2017598808814
5,117733581,0.13613951206207275,154815.0,154824.0,67.43819087327361,2.1997687325659245,3219.0,3228.0,,1442.4808091105742,1442.4933092197389
5,117733581,0.22236967086791992,158786.0,158790.0,68.22735430782674,1.464296203711036,7174.0,7178.0,,1447.9961038217316,1448.0016593633545
5,117733581,0.06296515464782715,158956.0,158959.0,19.393356153364294,1.3771000628459973,7344.0,7347.0,,1448.2322142785442,1448.2363809325489
5,117733581,2.0822858810424805,160366.0,160374.0,1950.0904458817513,0.0,8746.0,8754.0,,1450.1905382100645,1450.2016492569887
5,142052876,0.029630064964294437,152009.0,152012.0,7.627264027219995,0.4815759756685502,401.0,404.0,,1438.5781208070373,1438.5822874377589
5,142052876,0.018122076988220208,159470.0,159473.0,5.417542541641011,0.4959283875910829,7836.0,7839.0,,1448.9405587769638,1448.9447254180473
5,142052876,1.2036442756652832,160365.0,160374.0,1274.4560056535827,0.0,8723.0,8732.0,,1450.1836057502387,1450.1961056495065
5,167894019,0.2043495178222656,154531.0,154537.0,67.13787289456704,2.840396989441666,2935.0,2941.0,,1442.0818089405213,1442.0901424149813
5,167894019,3.874658584594727,160367.0,160374.0,3144.8314813806205,0.0,8747.0,8754.0,,1450.1874859295224,1450.1972082533905
5,170675902,6.460068225860598,160364.0,160374.0,7413.693415815981,0.0,8744.0,8754.0,,1450.1866952899054,1450.2005840072916
5,220429097,5.5171236991882315,160346.0,160374.0,4191.951505261347,0.0,8525.0,8552.0,,1450.1592241218088,1450.1981125143325
5,279482950,0.4308608770370483,159134.0,159139.0,135.94042224986867,4.231915082048826,7522.0,7527.0,,1448.4795559578185,1448.4865002641245
5,279482950,5.820641040802003,160366.0,160374.0,5474.83352015106,0.0,8746.0,8754.0,,1450.1906310442987,1450.2017419179972
5,284678097,10.7128324508667,160366.0,160374.0,10017.365330816176,0.0,8634.0,8642.0,,1450.1915402084726,1450.2026513108106
5,298907057,0.17199194431304932,152060.0,152064.0,40.797840134129636,2.037903458722772,474.0,478.0,,1438.6548294873915,1438.6603851864081
5,298907057,0.42196154594421387,154621.0,154643.0,378.8622033205268,4.575353715414719,3025.0,3047.0,,1442.211846745107,1442.242402781197
5,298907057,1.1987781524658203,157525.0,157534.0,238.3651271286685,2.064787100536736,5920.0,5929.0,,1446.2452251744926,1446.2577252580468
5,298907057,0.3162860870361328,158170.0,158175.0,74.45964886681071,2.114461668399204,6558.0,6563.0,,1447.1410636441449,1447.1480081213488
5,298907057,5.126532077789307,160364.0,160374.0,5798.652130032898,0.0,8744.0,8754.0,,1450.188290763474,1450.2021796475672
5,298907057,0.4833089113235474,161384.0,161411.0,786.6773290507725,15.618381427614056,8757.0,8762.0,,1451.6049629121198,1451.6424631613845
5,332623751,3.2914838790893555,160366.0,160374.0,3089.4252034168394,0.0,8746.0,8754.0,,1450.1907500431091,1450.2018609936413
5,396862832,0.3418298959732056,159302.0,159309.0,94.81182372112929,1.5122521909233306,7690.0,7697.0,,1448.713744250242,1448.723466391388
5,396862832,2.784360408782959,160366.0,160374.0,2607.758170607605,0.0,8746.0,8754.0,,1450.1915082865078,1450.2026192947822
5,401945077,9.9839506149292,160367.0,160374.0,8214.655778496079,0.0,8747.0,8754.0,,1450.1926575898515,1450.2023796290189
5,416744592,11.038836479187012,160366.0,160374.0,10322.873792916283,0.0,8746.0,8754.0,,1450.1914660747775,1450.202576948476
6,29780677,0.6299495697021484,174255.0,174266.0,332.9120743842088,4.1141603939546085,859.0,870.0,,1469.4758277756375,1469.4911053307285
6,29780677,0.12284612655639647,174752.0,174756.0,37.04871926999943,2.6504321570283613,1356.0,1360.0,,1470.1660954850538,1470.171650959506
6,53603145,,,,,,,,,,
6,77959225,,,,,,,,,,
6,130414729,,,,,,,,,,
6,142052876,0.01660168170928955,174761.0,174764.0,4.439003111147537,0.4075466077675959,1365.0,1368.0,,1470.1780169417236,1470.1821836192444
6,142052876,0.04847419261932373,178287.0,178292.0,16.747771025136863,0.5010942750395067,4864.0,4869.0,,1475.0752530292734,1475.08219749181
6,144776281,,,,,,,,,,
6,156735150,,,,,,,,,,
6,167894019,,,,,,,,,,
6,220146061,,,,,,,,,,
6,220429097,,,,,,,,,,
6,388903843,0.0019228458404541016,173408.0,173413.0,0.7471418870081195,0.0050515393667531685,1.0,6.0,,1468.304709844343,1468.3116542889509
6,388903843,0.0018219947814941406,173440.0,173452.0,1.0026454602728876,0.006317685346480826,33.0,45.0,,1468.3491542881568,1468.365820953074
6,388903843,0.00028061866760253906,173602.0,173605.0,0.059938396009741275,0.004078771200706712,188.0,191.0,,1468.5741542107517,1468.5783208750015
6,388903843,0.00022411346435546875,173692.0,173695.0,0.053415253489822234,0.004250910276593598,278.0,281.0,,1468.6991541159052,1468.7033207792235
6,388903843,0.00016021728515625,173862.0,173865.0,0.04559034010606311,0.0044201699417096285,448.0,451.0,,1468.9352649480552,1468.9394316090454
6,388903843,0.000186920166015625,173878.0,173883.0,0.07194031548640112,0.006042528142472386,464.0,468.0,,1468.9574871373661,1468.964431571263
6,388903843,0.00024259090423583984,174498.0,174502.0,0.08897749751351824,0.004970398041055548,1083.0,1087.0,,1469.818596099231,1469.8241516352664
6,388903843,0.00017058849334716797,175319.0,175323.0,0.06555994456773995,0.005076712948241581,1904.0,1908.0,,1470.9588684668838,1470.9644239889499
6,388903843,0.0001533031463623047,175582.0,175585.0,0.046019238789881456,0.004471982213109776,2167.0,2170.0,,1471.3241439038134,1471.3283105419873
6,388903843,0.00012660026550292971,175882.0,175885.0,0.03743619624867023,0.0044635445673105135,2454.0,2457.0,,1471.7408075418502,1471.744974176298
6,388903843,0.0001367330551147461,176069.0,176072.0,0.04344427327653655,0.0044968442031869576,2640.0,2643.0,,1472.00052768328,1472.0046943153998
6,388903843,0.0004029273986816406,176555.0,176558.0,0.09778880622947206,0.0042020188853236365,3123.0,3126.0,,1472.6755215800104,1472.6796882060764
6,388903843,0.0002471208572387696,176587.0,176591.0,0.07186818012548635,0.004813064284625642,3155.0,3159.0,,1472.7199655875006,1472.7255210876801
6,388903843,0.00017023086547851562,176788.0,176791.0,0.055374515885239006,0.004502066821065469,3356.0,3359.0,,1472.999129407261,1473.003296030067
6,388903843,0.00018703937530517567,176907.0,176911.0,0.0630562613674428,0.005030765136597326,3475.0,3479.0,,1473.1644054174615,1473.1699609125187
6,388903843,0.0002321004867553711,177128.0,177131.0,0.0615828019162219,0.0043785177875204214,3696.0,3699.0,,1473.4713464172785,1473.4755130354288
6,388903843,0.00024271011352539062,177301.0,177304.0,0.06936466573105804,0.00434132238681489,3869.0,3872.0,,1473.7116213497495,1473.7157879660367
6,388903843,0.00010955333709716796,177472.0,177475.0,0.03474668417457138,0.004490495401515336,4040.0,4043.0,,1473.9491184077995,1473.9532850217583
6,388903843,0.0001437664031982422,177963.0,177973.0,0.12824352613681533,0.01235735515325186,4531.0,4534.0,,1474.6310536795013,1474.6449423703452
6,388903843,0.00013077259063720703,178166.0,178169.0,0.04421645181018796,0.0044897377903305785,4725.0,4728.0,,1474.9129940106927,1474.9171606153382
6,388903843,0.00016105175018310547,178421.0,178425.0,0.06344218342175623,0.0051357490999152785,4979.0,4983.0,,1475.2671552388595,1475.272710706908
6,388903843,0.00013184547424316406,179078.0,179081.0,0.039395576312141856,0.004458099060561567,5636.0,5639.0,,1476.1796398043052,1476.183806395912
6,388903843,0.00017893314361572266,179201.0,179204.0,0.05577461893276592,0.004497192581276655,5759.0,5762.0,,1476.3504700238727,1476.3546366140827
6,388903843,0.0001360177993774414,179291.0,179294.0,0.04074020556374336,0.004469919435254982,5849.0,5852.0,,1476.4754677054948,1476.4796342943084
6,388903843,0.00014221668243408203,179389.0,179392.0,0.03985329536758897,0.004462896555026679,5947.0,5950.0,,1476.6115762570914,1476.6157428449728
