Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,tstart,tstop
3.0,29780677,0.19561920978561287,128000.0,128004.0,53.88359577113961,1.669659312243546,12753.0,12757.0,1405.2338260356516,1405.2393815152234
3.0,29928567,0.09758467849388276,115182.0,115186.0,22.622921385785904,0.6127473150737355,1059.0,1063.0,1387.4355177115415,1387.4410733630593
3.0,29928567,0.0950513318507562,116130.0,116133.0,18.13143675946662,0.5341109479050333,1989.0,1992.0,1388.752205695304,1388.7563724247455
3.0,29928567,0.043479692601078763,116247.0,116250.0,8.863840104941488,0.5620952663625366,2105.0,2108.0,1388.914708123955,1388.9188748524634
3.0,29928567,0.05417592902157176,116792.0,116795.0,14.137036287320598,0.5766015471924768,2642.0,2645.0,1389.6716633194349,1389.675830042357
3.0,29928567,0.01415240017484254,118840.0,118843.0,4.8934643259459945,0.6364528906846342,4634.0,4637.0,1392.5161404645864,1392.5203071712112
3.0,29928567,0.1482826461786131,119177.0,119183.0,35.848395967977574,0.6705917484978389,4953.0,4959.0,1392.9842003785998,1392.9925337876566
3.0,29928567,0.021591273838707847,122266.0,122271.0,10.502827608526024,0.8025381820314215,7134.0,7139.0,1397.2745164200626,1397.281460908906
3.0,29928567,0.022317616800231255,123173.0,123176.0,6.7298735388100575,0.606892476511912,8034.0,8037.0,1398.5342440179854,1398.5384106948075
3.0,29928567,0.0735123478512063,124384.0,124400.0,67.84222360981343,1.32711806425143,9221.0,9237.0,1400.2161891102207,1400.2384112995242
3.0,29928567,0.021865965323693448,125385.0,125388.0,6.0985277241771705,0.6153131053558039,10196.0,10199.0,1401.6064629529715,1401.610629602319
3.0,29928567,0.023871968266361062,127515.0,127518.0,6.876287737640438,0.625775412517235,12290.0,12293.0,1404.5647763479633,1404.5689429763559
3.0,29928567,0.0448613599643708,127565.0,127568.0,8.834869938589296,0.5524192385174913,12334.0,12337.0,1404.6342201495481,1404.6383867774753
3.0,29928567,0.06036012551103576,127794.0,127798.0,13.81373182264324,0.6118527872253029,12548.0,12552.0,1404.9522726641912,1404.9578281652994
3.0,38314290,,,,,,,,,
3.0,70555405,,,,,,,,,
3.0,77111651,1.4312821665683049,125488.0,125512.0,1096.335998150367,4.402372070646687,10297.0,10321.0,1401.7481117206055,1401.7814448792992
3.0,77111651,0.2316855734180554,128374.0,128378.0,72.4520667070817,2.1097134812710423,13123.0,13127.0,1405.7564132946313,1405.7619687917831
3.0,140478472,0.08423494570104162,119271.0,119276.0,26.796183221781273,1.4372153181917269,5047.0,5052.0,1393.114098642636,1393.121043032294
3.0,142052876,0.012339224334197318,118491.0,118494.0,3.772279806739973,0.3917873095275369,4305.0,4308.0,1392.0259817995059,1392.0301483946619
3.0,142052876,0.02119365145143437,120344.0,120348.0,7.661888551928903,0.5549865267051719,6112.0,6116.0,1394.5995466476943,1394.6051020963293
3.0,142052876,0.04338629478444345,122174.0,122184.0,17.397983624762325,0.5965316969151491,7034.0,7044.0,1397.1411635704223,1397.1550522199936
3.0,142052876,0.03388500221350998,126374.0,126388.0,32.155212412655914,0.7986250139689461,11153.0,11167.0,1402.974407118136,1402.9938512724254
3.0,167894019,0.13473079492670048,118408.0,118411.0,28.426079151964487,0.9250276791655192,4223.0,4226.0,1391.9103233533222,1391.9144900570934
3.0,167894019,0.3892534844136597,127750.0,127767.0,247.42483143728515,1.9088752142093453,12505.0,12522.0,1404.8854611996564,1404.9090725963715
3.0,180724005,0.20413176897823185,116506.0,116510.0,54.47918006462925,2.4103755964527736,2360.0,2364.0,1389.273726862175,1389.2792823474515
3.0,180724005,0.07588582383758412,119468.0,119471.0,22.53351145725431,2.294446883774499,5243.0,5246.0,1393.387553634761,1393.391720229626
3.0,180724005,0.1542300730376891,124183.0,124187.0,50.947081321078244,3.229190499280207,9025.0,9028.0,1399.9360319618686,1399.9415873740365
3.0,220429097,0.1964922756622032,124646.0,124649.0,42.266475077320756,2.519212055108608,9482.0,9485.0,1400.5759510727344,1400.5801177743524
3.0,248350761,,,,,,,,,
3.0,308243298,,,,,,,,,
3.0,344297533,,,,,,,,,
3.0,369555560,0.1875864165646872,125109.0,125112.0,52.234882945270826,2.7073968600921616,9921.0,9924.0,1401.223408163628,1401.2275748553507
4.0,29780677,0.08175168185991287,133574.0,133581.0,47.550197061124564,2.6607687096662853,1471.0,1478.0,1412.9753756321231,1412.985097719133
4.0,29780677,0.10698681967880196,150497.0,150500.0,28.73408501636945,2.122133744268555,15548.0,15551.0,1436.4791598672398,1436.4833264526403
4.0,35858101,,,,,,,,,
4.0,44892011,0.26495414069635537,136814.0,136820.0,158.6639598946519,7.966512821868997,4645.0,4651.0,1417.4785479460395,1417.4868814719794
4.0,121024099,,,,,,,,,
4.0,141306513,0.21105979383946533,134304.0,134309.0,70.27066414462121,2.6529234978549763,2175.0,2180.0,1413.9939587220351,1414.0009032825906
4.0,141306513,0.5000580353479107,142823.0,142830.0,175.88687437668233,2.9286087581398035,7903.0,7910.0,1425.825984621371,1425.8357068477317
4.0,141306513,0.19159195971515766,146867.0,146871.0,54.8886282931806,2.3047939619657845,11920.0,11924.0,1431.4426134586292,1431.4481689429754
4.0,142052876,0.014463186974384312,132482.0,132485.0,4.332780931232488,0.3920677529629053,387.0,390.0,1411.457603834506,1411.4617704403722
4.0,142052876,0.039202219603870825,133576.0,133586.0,23.122701526632326,0.6710613564039439,1473.0,1483.0,1412.9770273690576,1412.9909160743928
4.0,142052876,0.03250284531448533,133672.0,133676.0,9.210795130580212,0.4280968812046741,1569.0,1573.0,1413.1103589441711,1413.115914426653
4.0,142052876,0.016589274662629938,136013.0,136017.0,6.185866543909028,0.4481106960411755,3879.0,3883.0,1416.3617064215814,1416.3672619077315
4.0,142052876,0.01238597041782752,136140.0,136143.0,4.323105138680852,0.4029437599754143,4006.0,4009.0,1416.5380931073637,1416.542259722019
4.0,142052876,0.013296963134239226,136269.0,136281.0,14.084115696326895,0.7904184499958068,4135.0,4147.0,1416.717257538169,1416.733923996911
4.0,142052876,0.015656324607134398,146734.0,146737.0,4.908560565883709,0.3969794171474639,11797.0,11800.0,1431.2518061115984,1431.2559727398173
4.0,142944290,,,,,,,,,
4.0,143029977,,,,,,,,,
4.0,167894019,,,,,,,,,
4.0,170675902,0.19985551812620986,148515.0,148522.0,107.03174138918443,3.5082840837226925,13566.0,13573.0,1433.7297645814965,1433.7394868667639
4.0,278199738,,,,,,,,,
4.0,279482950,0.30415876544053266,132727.0,132730.0,66.93034475756721,2.6921881074123006,632.0,635.0,1411.8028276086611,1411.806994435892
4.0,279482950,0.8881983525378498,134409.0,134414.0,239.7873187884089,3.1750452787790686,2278.0,2283.0,1414.1390213515285,1414.1459660224455
4.0,279482950,1.4382982123352432,136554.0,136561.0,298.933802859539,3.0900770706319602,4396.0,4402.0,1417.1182759309604,1417.127998411573
4.0,293561794,0.2171350562217429,135675.0,135678.0,42.24590919221496,1.1763515714816315,3541.0,3544.0,1415.898618822386,1415.9027854484518
4.0,293561794,0.06551850613951271,140520.0,140523.0,18.48823032779345,1.6774108222367925,6389.0,6392.0,1422.6276810721224,1422.6318476614015
4.0,293561794,0.030272670000069724,142655.0,142658.0,10.411573274991596,1.341699706204571,7735.0,7738.0,1425.5929066263695,1425.5970731998145
4.0,293561794,0.11678995837801698,144287.0,144301.0,90.89798701879916,2.631911661839449,9353.0,9367.0,1427.8595147082935,1427.8789585915124
4.0,293561794,0.1481375396726774,147808.0,147814.0,52.2482543479892,1.6379335900802492,12861.0,12867.0,1432.7496268526609,1432.7579598659077
4.0,293561794,0.16119181484107806,148029.0,148040.0,130.4098254947303,2.4222873291392006,13082.0,13093.0,1433.0565594356103,1433.0718366187234
4.0,293561794,0.06619007853451775,148967.0,148973.0,31.890143317527905,1.8012364381334731,14007.0,14013.0,1434.3592852400545,1434.3676182332772
4.0,308243298,,,,,,,,,
4.0,328254412,0.21425364264316027,133333.0,133336.0,46.121839330917346,2.5665852738228843,1230.0,1233.0,1412.6455014721125,1412.6496682518455
4.0,328254412,0.110787545267939,136253.0,136257.0,38.61550554297378,3.1949703567147925,4119.0,4123.0,1416.7011457697158,1416.7067014207694
4.0,328254412,0.3999094665828371,137225.0,137245.0,353.53262821814417,6.581499678264499,5056.0,5076.0,1418.0511671282254,1418.0789453066552
4.0,328254412,0.20813999593158367,140253.0,140256.0,50.432100262136366,2.691956261080517,6122.0,6125.0,1422.2567674941245,1422.2609341937641
4.0,328254412,0.1393850047074172,147273.0,147276.0,33.90875116237685,2.6879784521409062,12326.0,12329.0,1432.006792952129,1432.0109595823853
4.0,328254412,0.3748502418705065,148745.0,148761.0,310.98692356644995,5.689382686402925,13785.0,13801.0,1434.0512154067435,1434.0734373455264
4.0,328401671,,,,,,,,,
4.0,365369408,,,,,,,,,
4.0,406479664,0.19758618964827315,140496.0,140499.0,50.34257583586841,3.519900092774466,6365.0,6368.0,1422.5932053958081,1422.5973720875306
4.0,406479664,0.09606027954586273,146293.0,146296.0,28.06299912389008,2.8180765597627766,11357.0,11360.0,1430.6446278172925,1430.6487944689682
4.0,420001446,0.019923134398837083,135484.0,135487.0,6.754895238347384,0.6854568360173166,3350.0,3353.0,1415.6333274889816,1415.6374941676654
4.0,420001446,0.03552506526273369,147741.0,147744.0,8.997396012872427,0.6518424636391186,12794.0,12797.0,1432.6567587047823,1432.6609252596006
4.0,441519239,0.08518958198344384,132475.0,132478.0,28.429578021602737,3.482319698398787,380.0,383.0,1411.4532584608762,1411.4574252350214
5.0,29780677,,,,,,,,,
5.0,44892011,,,,,,,,,
5.0,77842052,,,,,,,,,
5.0,77959225,,,,,,,,,
5.0,117733072,,,,,,,,,
5.0,117733581,0.1453430699644831,154815.0,154822.0,61.141091408628796,2.0686715409607515,3219.0,3226.0,1442.4808091105742,1442.4905314174955
5.0,117733581,0.2419397633459106,158786.0,158790.0,72.03900844533867,1.5260323209160165,7174.0,7178.0,1447.9961038217316,1448.0016593633545
5.0,117733581,0.07176508720049601,158956.0,158959.0,20.32024189235711,1.4438325366910418,7344.0,7347.0,1448.2322142785442,1448.2363809325489
5.0,117733581,0.7995078051583486,163308.0,163315.0,179.40172941816155,1.5701547725563911,10702.0,10709.0,1454.276639405177,1454.2863615668125
5.0,117733581,0.10925558932689096,168973.0,168976.0,19.99435258341096,1.2171436962039206,16346.0,16349.0,1462.1445809376444,1462.1487475106244
5.0,117733581,0.19924998874774968,170278.0,170287.0,105.85581460595637,4.154556453789216,17643.0,17652.0,1463.957037525705,1463.9695372264853
5.0,142052876,0.03298481061674563,152009.0,152013.0,10.306383457059226,0.6169735333420387,423.0,427.0,1438.5781208070373,1438.5836763147256
5.0,142052876,0.01954809193330309,159470.0,159473.0,5.838070762653755,0.563855475592756,7858.0,7861.0,1448.9405587769638,1448.9447254180473
5.0,142052876,0.02805246904742975,164326.0,164335.0,20.0243479508787,0.9574951356193874,11712.0,11721.0,1455.6849711579418,1455.6974711346259
5.0,142052876,0.03347773240305818,167643.0,167648.0,14.75987770441338,0.7038486544069258,15022.0,15027.0,1460.2919089686973,1460.2988534045749
5.0,167894019,0.2373302074086947,154531.0,154537.0,78.03060299975324,2.985993675105741,2935.0,2941.0,1442.0818089405213,1442.0901424149813
5.0,167894019,0.2565951417249217,168320.0,168324.0,60.115335635756296,2.3618507297091584,15694.0,15698.0,1461.2334888446908,1461.2390444765936
5.0,170675902,0.09852126036660304,167127.0,167130.0,25.25525594416684,2.189155063407809,14504.0,14507.0,1459.579629775471,1459.5837963579984
5.0,220429097,,,,,,,,,
5.0,279482950,0.44035598673112775,159134.0,159139.0,135.26748735569515,4.261896061566689,7522.0,7527.0,1448.4795559578185,1448.4865002641245
5.0,279482950,0.3409738369865896,162470.0,162475.0,119.31787249111595,4.45255218040539,9864.0,9869.0,1453.1128011097655,1453.119745411881
5.0,284678097,,,,,,,,,
5.0,298907057,0.1877322330282037,152060.0,152063.0,38.32654329622153,2.243002052360163,474.0,477.0,1438.6548294873915,1438.6589962615374
5.0,298907057,0.444095403412548,154621.0,154635.0,293.45170837267545,4.492491128076855,3025.0,3039.0,1442.211846745107,1442.2312914953884
5.0,298907057,1.35976009550772,157525.0,157532.0,250.8494713741486,2.387708615884122,5920.0,5927.0,1446.2452251744926,1446.2549474618563
5.0,298907057,0.35286413310088105,158170.0,158174.0,73.16594546351213,2.369943742385683,6558.0,6562.0,1447.1410636441449,1447.1466192258144
5.0,298907057,0.8938486199506415,161376.0,161393.0,796.27202134578,5.135099711602692,8768.0,8785.0,1451.5938517264285,1451.617462995674
5.0,298907057,14.223889553537026,162283.0,162309.0,5550.40498369425,5.647457571348825,9675.0,9701.0,1452.8535798336575,1452.8896910332544
5.0,298907057,0.11699947876813165,164968.0,164971.0,29.20822643966154,2.454232799039312,12353.0,12356.0,1456.5827366968563,1456.5869033336326
5.0,298907057,0.25333059503005706,166380.0,166385.0,73.57571217908519,2.8499466062619083,13758.0,13763.0,1458.5438293386378,1458.5507737026855
5.0,298907057,1.5633477055233866,166606.0,166616.0,551.0399489485997,3.4579837813245238,13984.0,13994.0,1458.8577144813046,1458.8716031996225
5.0,332623751,0.2138789139928834,166808.0,166811.0,41.66615615246039,1.6965806093014797,14188.0,14191.0,1459.1378199107196,1459.1419864674015
5.0,396862832,0.4003621492640563,159302.0,159308.0,103.9614748625679,1.6738841859446243,7690.0,7696.0,1448.713744250242,1448.722077514015
5.0,396862832,0.3799368046857627,168629.0,168636.0,113.69840252336105,1.824892067201708,16002.0,16009.0,1461.6677079077872,1461.6774298393855
5.0,401945077,,,,,,,,,
5.0,416744592,0.2462220099925301,163857.0,163910.0,1106.5655155826005,14.773119035169628,11244.0,11297.0,1455.0399743687326,1455.1135834059353
6.0,29780677,0.7768263478005928,174255.0,174266.0,407.4290346435093,5.3253512384607244,859.0,870.0,1469.4758277756375,1469.4911053307285
6.0,29780677,0.16593207957580391,174752.0,174755.0,40.338517170832425,3.033774255227592,1356.0,1359.0,1470.1660954850538,1470.1702620908927
6.0,29780677,0.5302117264179718,184815.0,184819.0,130.1921999491421,3.1322894092546294,10588.0,10592.0,1484.1422855730955,1484.1478410597706
6.0,53603145,,,,,,,,,
6.0,77959225,,,,,,,,,
6.0,130414729,,,,,,,,,
6.0,142052876,0.019476471558382842,174761.0,174764.0,5.326256583389074,0.4608166799858106,1365.0,1368.0,1470.1780169417236,1470.1821836192444
6.0,142052876,0.058092189915168076,178287.0,178292.0,19.550689804679735,0.5554314297068257,4863.0,4868.0,1475.0752530292734,1475.08219749181
6.0,142052876,0.02682061988704244,182414.0,182420.0,12.817197270396486,0.6444593894557145,8195.0,8201.0,1480.8072144384807,1480.8155478220458
6.0,142052876,0.05182088384798389,184207.0,184210.0,9.197148019722636,0.3836121113653144,9981.0,9984.0,1483.297508122581,1483.3016748169823
6.0,144776281,,,,,,,,,
6.0,156735150,0.11584084308140108,184071.0,184083.0,77.20622666271956,2.51109502111498,9847.0,9859.0,1483.1150633420675,1483.1317298025594
6.0,156735150,0.07277385731735331,187004.0,187009.0,31.347491600786253,1.7027091178033629,12773.0,12778.0,1487.1886039453855,1487.1955482349285
6.0,167894019,,,,,,,,,
6.0,220146061,0.5786256639008533,182725.0,182789.0,2869.378415352173,21.16878503064862,8511.0,8568.0,1481.245625023926,1481.3345144996854
6.0,220429097,,,,,,,,,
6.0,388903843,0.00046138140963059016,173442.0,173450.0,0.25916081025577103,0.014814058570243429,54.0,62.0,1468.3519320657206,1468.36304317551
6.0,388903843,0.00030686620613784577,180660.0,180663.0,0.0908525297824632,0.009555444507329373,6448.0,6451.0,1478.3768276814576,1478.3809943037982
6.0,388903843,0.00029643812710800077,182808.0,182811.0,0.08562716718200904,0.009414205580326736,8584.0,8587.0,1481.3601161564745,1481.3642827438907
6.0,410898932,,,,,,,,,
7.0,926898,,,,,,,,,
7.0,29780677,,,,,,,,,
7.0,53603145,,,,,,,,,
7.0,121204333,,,,,,,,,
7.0,142052876,0.13881174907907945,191114.0,191127.0,71.0207964496024,0.7748344094869615,907.0,920.0,1492.8906050789149,1492.9086608026182
7.0,142052876,0.03699862828361988,191598.0,191601.0,7.670130025962763,0.4383110511594784,1391.0,1394.0,1493.5628336704553,1493.5670003771793
7.0,142052876,0.15131753696542893,204013.0,204023.0,49.15934455807536,0.6329511046979339,12576.0,12586.0,1510.8060777958585,1510.8199668727912
7.0,167894019,0.19316661416020398,196981.0,196991.0,152.42067776031377,3.343757587036265,6758.0,6761.0,1501.0408764402764,1501.0547654222726
7.0,167894019,0.6497886274085263,197802.0,197812.0,198.32249330800582,1.6570604631046268,7572.0,7582.0,1502.1811610506088,1502.195050010778
7.0,167894019,0.2806371519501272,202895.0,202907.0,117.48905261134372,1.949192786966664,11458.0,11470.0,1509.2548202760129,1509.271487061405
7.0,220429097,0.27764621903292297,206975.0,206979.0,92.00548117910536,5.517144057270224,15522.0,15526.0,1514.9206320680805,1514.9261875003979
7.0,278199738,,,,,,,,,
7.0,289113766,,,,,,,,,
7.0,318801864,0.3381074045794412,191715.0,191718.0,86.09786817264471,4.923944851864615,1508.0,1511.0,1493.731166620418,1493.7353333230667
7.0,366567664,,,,,,,,,
7.0,410898932,,,,,,,,,
8.0,926898,,,,,,,,,
8.0,7975441,0.2106351877926813,213756.0,213759.0,46.68035641202978,3.9394965725027697,5002.0,5005.0,1524.3440993687411,1524.3482660136358
8.0,7975441,0.3784560273345233,216170.0,216180.0,248.29006919882926,7.003466347116543,7409.0,7419.0,1527.6968456458667,1527.7107343380048
8.0,7975441,0.3124736973274167,223541.0,223544.0,72.3340388191708,3.9032294110935473,10497.0,10500.0,1537.9341537722314,1537.9383203244586
8.0,11654435,,,,,,,,,
8.0,13713626,,,,,,,,,
8.0,44984200,,,,,,,,,
8.0,130414729,9.936718629455893,208731.0,208735.0,3693.532204964893,408.8629627556392,1.0,4.0,1517.3614865072207,1517.3670420243554
8.0,142052876,0.043411747147132466,211466.0,211472.0,15.857371734400944,0.5661019526457535,2720.0,2726.0,1521.1576071466811,1521.165940612781
8.0,142052876,0.3522612252878259,221622.0,221645.0,226.52128375135803,0.9256042795101364,8586.0,8609.0,1535.263387204317,1535.2953322150433
8.0,167894019,0.19164159889632826,222407.0,222410.0,32.9116752469265,1.1632702161447823,9370.0,9373.0,1536.3548847853435,1536.3590514501452
8.0,184457945,,,,,,,,,
8.0,220429097,,,,,,,,,
8.0,270511002,,,,,,,,,
8.0,293520468,,,,,,,,,
8.0,380532990,,,,,,,,,
8.0,410898932,,,,,,,,,
8.0,415678624,0.2383358124970693,222991.0,222995.0,96.5439445723778,10.563278092605607,9947.0,9951.0,1537.1700686720885,1537.1756242746717
8.0,415678624,0.5375614685950543,225542.0,225546.0,190.35132710613053,10.458881158895368,12489.0,12493.0,1540.7131398444994,1540.7186953977234
8.0,471012394,,,,,,,,,
9.0,1539914,0.21365049316634632,230798.0,230802.0,78.14355701105247,4.325847945171587,2728.0,2732.0,1548.0135840093515,1548.0191396622765
9.0,29780677,0.0731011123316998,233735.0,233739.0,28.77259441959809,2.8132963748026247,5543.0,5547.0,1552.0864150121133,1552.0919705955966
9.0,44984200,0.03611206695299907,232551.0,232554.0,11.84133236143992,1.5890263765410042,4555.0,4558.0,1550.4447526358624,1550.4489193271274
9.0,44984200,0.2493199517179628,239185.0,239190.0,54.80531064415114,1.5908204505759604,9876.0,9881.0,1559.6586593133334,1559.6656037714547
9.0,44984200,3.365308834848939,239970.0,239987.0,1017.6560102993648,2.5752790283986,10652.0,10669.0,1560.7489387780552,1560.772549915087
9.0,44984200,0.16012741935965136,244606.0,244609.0,44.867205719013945,1.5075096748933074,15273.0,15276.0,1567.1878139128305,1567.19198055229
9.0,55099399,0.03064613407750838,229526.0,229530.0,10.773162783544741,0.7332557954726707,1343.0,1347.0,1546.2469367056976,1546.2524923306821
9.0,55099399,0.030337389780568106,235564.0,235574.0,24.053785535493933,1.1669575226667759,7360.0,7370.0,1554.6330790040115,1554.646967781489
9.0,55099399,0.11331307188483496,239689.0,239700.0,72.76069589983409,1.0900753479745224,9884.0,9895.0,1560.362191773526,1560.377469384373
9.0,73118477,,,,,,,,,
9.0,107012050,,,,,,,,,
9.0,142052876,0.02701058092481245,228798.0,228803.0,11.876664059471949,0.6386701259321419,640.0,645.0,1545.2302206067209,1545.2371651805304
9.0,142052876,0.021400875119678583,233696.0,233700.0,6.870875625626915,0.5602241597366681,5524.0,5528.0,1552.0331237839825,1552.0386794381036
9.0,142052876,0.020666892360741814,244414.0,244418.0,6.901082415488283,0.56346154149774,14713.0,14717.0,1566.9194952344262,1566.9250508805112
9.0,167894019,0.5052663908689394,231525.0,231534.0,148.81594654724276,1.4711327397947591,3330.0,3339.0,1549.018736487783,1549.0312364419603
9.0,167894019,0.11648875973236605,232580.0,232584.0,26.153768673417176,1.1484679894596073,4378.0,4382.0,1550.4840081957639,1550.4895637255206
