campaign,tic,cstart,energy,st,real
       9,   272349442,      238964,   2.8715656e+33,       6,       1
       9,   272349442,      239069,   1.4803031e+34,       6,      -1
       9,   272349442,      239320,   1.8198840e+32,       6,      -1
       9,   272349442,      239330,   1.0925718e+32,       6,      -1
       9,   272349442,      239352,   2.1397284e+32,       6,      -1
       9,   272349442,      239565,   1.5386791e+34,       6,      -1
       9,   272349442,      240079,   1.3052022e+32,       6,      -1
       9,   272349442,      240116,   1.1814455e+34,       6,      -1
       9,   272349442,      240342,   1.1609612e+32,       6,      -1
       9,   272349442,      240350,   1.5049263e+32,       6,      -1
       9,   272349442,      240402,   1.8847193e+33,       6,       1
       9,   272349442,      240532,   2.8614157e+32,       6,       1
       9,   272349442,      240629,   1.9158009e+32,       6,       1
       9,   272349442,      240638,   7.2613828e+32,       6,      -1
       9,   272349442,      240665,   1.1861431e+34,       6,      -1
       9,   272349442,      240876,   1.2443875e+32,       6,      -1
       9,   272349442,      241036,   4.7599988e+32,       6,       1
       9,   272349442,      241052,   1.1472512e+32,       6,      -1
       9,   272349442,      241156,   1.9398344e+32,       6,      -1
       9,   272349442,      241165,   1.2110364e+34,       6,      -1
       9,   272349442,      241378,   4.1918473e+32,       6,      -1
       9,   272349442,      241397,   1.1459005e+32,       6,      -1
       9,   272349442,      241692,   4.4133182e+32,       6,      -1
       9,   272349442,      241709,   1.0496115e+34,       6,      -1
       9,   272349442,      241907,   6.5450595e+32,       6,      -1
       9,   272349442,      242244,   1.1357908e+34,       6,      -1
       9,   272349442,      242455,   1.1950126e+32,       6,      -1
       9,   272349442,      242740,   1.1871208e+32,       6,      -1
       9,   272349442,      242750,   1.4492797e+34,       6,      -1
       9,   272349442,      243019,   2.8926764e+32,       6,       1
       9,   272349442,      243253,   1.0763982e+32,       6,      -1
       9,   272349442,      243272,   1.2768783e+34,       6,       1
       9,   272349442,      243487,   6.5642141e+32,       6,      -1
       9,   272349442,      243513,   1.5682325e+32,       6,      -1
       9,   272349442,      243790,   1.5861029e+34,       6,      -1
       9,   272349442,      244262,   3.1641632e+32,       6,       1
       9,   272349442,      244327,   1.4031845e+34,       6,      -1
       9,   272349442,      244831,   1.4406118e+32,       6,       1
       9,   272349442,      244855,   1.1714495e+34,       6,      -1
       9,   272349442,      245079,   1.1006131e+32,       6,      -1
       9,   272349442,      245324,   2.8698453e+32,       6,       1
       9,   272349442,      245391,   1.8342987e+33,       6,      -1
       9,   272349442,      245437,   5.1788346e+33,       6,      -1
      10,     2470992,      259509,       0.0000000,       0,       1
      10,     2470992,      259822,       0.0000000,       0,       1
      10,     5630425,      265023,       0.0000000,       0,      -1
      10,    44984200,      247769,   8.5711688e+31,       6,       1
      10,    44984200,      259595,   2.3925977e+33,       6,       1
      10,    44984200,      259741,   2.3659131e+32,       6,      -1
      10,   142052876,      251372,       0.0000000,       0,       1
      10,   142052876,      262567,       0.0000000,       0,       1
      10,   142052876,      263933,       0.0000000,       0,       1
      10,   167894019,      247603,   1.3915717e+32,       7,       1
      10,   167894019,      259736,   8.9791309e+32,       7,       1
      10,   248223026,      248939,   3.6950492e+31,       8,       1
      10,   248223026,      252327,   2.0396395e+32,       8,       1
      10,   248223026,      258150,   2.6095355e+32,       8,       1
      10,   248223026,      261209,   3.3032504e+33,       8,       1
      10,   272349442,      246586,   1.4665364e+32,       6,      -1
      10,   272349442,      246593,   1.7249791e+32,       6,      -1
      10,   272349442,      246602,   2.7840718e+32,       6,      -1
      10,   272349442,      246615,   1.2387294e+32,       6,      -1
      10,   272349442,      246624,   1.5491203e+32,       6,      -1
      10,   272349442,      246659,   1.3834870e+32,       6,      -1
      10,   272349442,      246950,   1.1528464e+32,       6,      -1
      10,   272349442,      246968,   1.3074173e+34,       6,      -1
      10,   272349442,      247234,   1.0215927e+32,       6,      -1
      10,   272349442,      247495,   1.2010075e+34,       6,      -1
      10,   272349442,      247737,   8.6428623e+31,       6,      -1
      10,   272349442,      247784,   5.5901668e+32,       6,       1
      10,   272349442,      247806,   1.3880191e+32,       6,       1
      10,   272349442,      247996,   1.1813561e+34,       6,      -1
      10,   272349442,      248249,   1.3510321e+32,       6,      -1
      10,   272349442,      248522,   1.5639108e+32,       6,      -1
      10,   272349442,      248538,   1.1459892e+34,       6,      -1
      10,   272349442,      248789,   1.4545098e+32,       6,      -1
      10,   272349442,      248849,   1.6528597e+32,       6,      -1
      10,   272349442,      249067,   1.2444615e+34,       6,      -1
      10,   272349442,      249581,   9.4267258e+31,       6,      -1
      10,   272349442,      249593,   1.1735761e+34,       6,      -1
      10,   272349442,      249812,   3.3784757e+32,       6,      -1
      10,   272349442,      250108,   1.2130588e+32,       6,      -1
      10,   272349442,      250118,   1.3015248e+34,       6,       1
      10,   272349442,      250381,   1.1908322e+32,       6,      -1
      10,   272349442,      250525,   3.5151402e+32,       6,       1
      10,   272349442,      250652,   9.4598627e+31,       6,      -1
      10,   272349442,      250662,   1.2079089e+34,       6,      -1
      10,   272349442,      251164,   1.2561922e+34,       6,      -1
      10,   272349442,      251411,   2.3687124e+32,       6,      -1
      10,   272349442,      251677,   9.2822235e+31,       6,      -1
      10,   272349442,      251684,   1.2396573e+34,       6,      -1
      10,   272349442,      251959,   1.8648420e+32,       6,      -1
      10,   272349442,      252205,   9.2521947e+31,       6,      -1
      10,   272349442,      252239,   1.2072646e+34,       6,      -1
      10,   272349442,      252481,   3.0167535e+32,       6,      -1
      10,   272349442,      252763,   1.2252471e+34,       6,      -1
      10,   272349442,      253263,   1.2344950e+34,       6,      -1
      10,   272349442,      253773,   7.9515683e+31,       6,      -1
      10,   272349442,      253780,   1.3699370e+32,       6,      -1
      10,   272349442,      253803,   1.1505860e+32,       6,      -1
      10,   272349442,      253818,   1.1957188e+34,       6,      -1
      10,   272349442,      254338,   1.1606957e+34,       6,      -1
      10,   272349442,      254855,   1.9445077e+32,       6,      -1
      10,   272349442,      254868,   1.1099195e+34,       6,       1
      10,   272349442,      255089,   6.7739145e+32,       6,      -1
      10,   272349442,      256446,   3.2058112e+32,       6,      -1
      10,   272349442,      256460,   1.0599024e+34,       6,      -1
      10,   272349442,      256661,   3.0662597e+32,       6,      -1
      10,   272349442,      256674,   4.1264512e+32,       6,      -1
      10,   272349442,      256718,   1.3995694e+32,       6,      -1
      10,   272349442,      256972,   1.5257368e+34,       6,       1
      10,   272349442,      257249,   1.0590432e+32,       6,      -1
      10,   272349442,      257464,   1.0950223e+32,       6,      -1
      10,   272349442,      257486,   1.4168707e+34,       6,      -1
      10,   272349442,      257746,   4.1617933e+32,       6,      -1
      10,   272349442,      257765,   9.7428236e+31,       6,      -1
      10,   272349442,      257785,   1.4117005e+32,       6,      -1
      10,   272349442,      258001,   1.3709561e+34,       6,      -1
      10,   272349442,      258268,   3.8191468e+32,       6,      -1
      10,   272349442,      258285,   8.4873906e+31,       6,      -1
      10,   272349442,      258535,   1.4614295e+34,       6,      -1
      10,   272349442,      259084,   1.3615493e+34,       6,      -1
      10,   272349442,      259340,   1.0219879e+32,       6,      -1
      10,   272349442,      259607,   1.2352884e+34,       6,      -1
      10,   272349442,      260123,   1.1866134e+34,       6,      -1
      10,   272349442,      260382,   6.3851254e+32,       6,      -1
      10,   272349442,      260408,   1.3098447e+32,       6,      -1
      10,   272349442,      260640,   1.1727451e+32,       6,      -1
      10,   272349442,      260648,   1.4781573e+34,       6,      -1
      10,   272349442,      260937,   9.1828857e+31,       6,      -1
      10,   272349442,      261181,   1.3325950e+34,       6,      -1
      10,   272349442,      261512,   1.4106677e+32,       6,       1
      10,   272349442,      261710,   1.2446400e+34,       6,      -1
      10,   272349442,      261991,   9.3851762e+31,       6,      -1
      10,   272349442,      262221,   1.6331231e+34,       6,       1
      10,   272349442,      262495,   3.9904915e+32,       6,      -1
      10,   272349442,      262756,   1.5060124e+34,       6,      -1
      10,   272349442,      263266,   2.4107014e+32,       6,      -1
      10,   272349442,      263278,   1.3488406e+34,       6,      -1
      10,   272349442,      263550,   1.2868690e+32,       6,      -1
      10,   272349442,      263758,   3.2054499e+32,       6,       1
      10,   272349442,      263818,   1.4355019e+34,       6,      -1
      10,   272349442,      264343,   1.4886083e+32,       6,      -1
      10,   272349442,      264354,   1.2793795e+34,       6,      -1
      10,   272349442,      264843,   3.5688277e+32,       6,      -1
      10,   272349442,      264866,   1.2237056e+34,       6,      -1
      10,   332470458,      252979,       0.0000000,       0,       1
      10,   332470458,      258392,       0.0000000,       0,       1
      10,   398985964,      248381,   3.6286908e+32,       6,       1
      11,   125835702,      271288,   1.1434090e+32,       6,       1
      11,   142052876,      267037,       0.0000000,       0,      -1
      11,   142052876,      270595,       0.0000000,       0,       1
      11,   142052876,      271348,       0.0000000,       0,       1
      11,   142052876,      274199,       0.0000000,       0,       1
      11,   167894019,      278553,   1.5806438e+32,       7,       1
      11,   248223026,      279655,   2.2738875e+31,       8,       1
      11,   388857263,      266871,   1.6708203e+30,       6,      -1
      11,   388857263,      266950,   8.7856874e+30,       6,      -1
      11,   388857263,      267217,   1.6539802e+30,       6,      -1
      11,   388857263,      267678,   1.8660600e+31,       6,      -1
      11,   388857263,      267719,   2.5018052e+30,       6,      -1
      11,   388857263,      268028,   5.5525607e+30,       6,      -1
      11,   388857263,      268073,   2.6933428e+30,       6,      -1
      11,   388857263,      268497,   4.9392928e+30,       6,       1
      11,   388857263,      268912,   2.5405705e+30,       6,      -1
      11,   388857263,      268935,   3.8823699e+30,       6,      -1
      11,   388857263,      269757,   2.0665032e+31,       6,       1
      11,   388857263,      269819,   8.0364485e+30,       6,       1
      11,   388857263,      270078,   1.4763483e+30,       6,       1
      11,   388857263,      270366,   2.0045199e+30,       6,      -1
      11,   388857263,      270581,   4.2189741e+31,       6,       1
      11,   388857263,      270759,   1.3962259e+30,       6,      -1
      11,   388857263,      270802,   1.2370759e+31,       6,       1
      11,   388857263,      270829,   1.1562364e+30,       6,      -1
      11,   388857263,      270894,   6.7271726e+30,       6,      -1
      11,   388857263,      270960,   1.6020743e+30,       6,      -1
      11,   388857263,      271535,   1.4774949e+30,       6,      -1
      11,   388857263,      271757,   9.3193096e+30,       6,       1
      11,   388857263,      271830,   1.1026389e+30,       6,      -1
      11,   388857263,      272019,   4.6725851e+30,       6,       1
      11,   388857263,      272320,   5.0623814e+30,       6,       1
      11,   388857263,      272512,   6.5424532e+31,       6,       1
      11,   388857263,      272810,   1.2774773e+30,       6,      -1
      11,   388857263,      273558,   1.0017951e+31,       6,      -1
      11,   388857263,      273764,   1.9548014e+31,       6,       0
      11,   388857263,      273805,   1.9926689e+30,       6,      -1
      11,   388857263,      274263,   1.2337349e+30,       6,      -1
      11,   388857263,      274957,   1.4949845e+30,       6,      -1
      11,   388857263,      274966,   1.0224818e+30,       6,      -1
      11,   388857263,      275190,   3.6974536e+30,       6,       1
      11,   388857263,      278112,   1.5617229e+32,       6,       1
      11,   388857263,      278194,   1.1765672e+30,       6,      -1
      11,   388857263,      278204,   5.4177206e+30,       6,      -1
      11,   388857263,      278258,   1.1298688e+30,       6,      -1
      11,   388857263,      278276,   1.8583047e+30,       6,      -1
      11,   388857263,      278474,   6.1130497e+30,       6,      -1
      11,   388857263,      278496,   1.0586285e+30,       6,      -1
      11,   388857263,      278869,   3.4402399e+30,       6,      -1
      11,   388857263,      278910,   1.1917973e+30,       6,      -1
      11,   388857263,      279210,   1.0500641e+30,       6,      -1
      11,   388857263,      279359,   3.0012171e+30,       6,       1
      11,   388857263,      279752,   6.1832760e+30,       6,       1
      11,   388857263,      279793,   2.4289886e+31,       6,       1
      11,   388857263,      279972,   3.4925664e+30,       6,      -1
      11,   388857263,      280379,   4.9756995e+30,       6,       1
      11,   388857263,      280526,   7.6929861e+30,       6,       1
      11,   388857263,      280603,   2.3225258e+31,       6,       1
      11,   388857263,      280912,   5.7474364e+30,       6,       1
      11,   388857263,      281365,   6.3041318e+30,       6,      -1
      11,   388857263,      281399,   7.5264810e+31,       6,       1
      11,   388857263,      281727,   2.7243817e+30,       6,      -1
      11,   388857263,      282444,   6.9103826e+31,       6,       1
      11,   388857263,      282502,   2.8315109e+30,       6,       1
      11,   388857263,      282679,   1.3711979e+30,       6,      -1
      11,   388857263,      283327,   2.7872227e+30,       6,      -1
      11,   388857263,      284360,   1.3519941e+31,       6,       1
      11,   388857263,      284908,   3.5193847e+32,       6,       1
      11,   388857263,      284981,   3.9551528e+31,       6,       1
      11,   388857263,      285022,   1.6774990e+31,       6,      -1
      11,   388857263,      285079,   1.1488513e+30,       6,      -1
      11,   388857263,      285105,   5.0381277e+30,       6,      -1
      11,   395130640,      267629,   7.3149565e+32,       6,      -1
      11,   395130640,      268398,   3.2757361e+32,       6,      -1
      11,   395130640,      268417,   3.6160774e+32,       6,      -1
      11,   395130640,      268438,   7.2087111e+32,       6,      -1
      11,   395130640,      268714,   4.3441375e+32,       6,      -1
      11,   395130640,      269313,   1.1995213e+32,       6,      -1
      11,   395130640,      269629,   4.2072982e+32,       6,      -1
      11,   395130640,      269902,   1.2105484e+32,       6,      -1
      11,   395130640,      269922,   1.5469003e+32,       6,      -1
      11,   395130640,      269933,   1.1263158e+32,       6,      -1
      11,   395130640,      270185,   1.5195683e+32,       6,      -1
      11,   395130640,      270207,   6.9825267e+32,       6,      -1
      11,   395130640,      270482,   1.5922154e+32,       6,      -1
      11,   395130640,      270491,   3.9092923e+32,       6,      -1
      11,   395130640,      270506,   1.2983660e+32,       6,      -1
      11,   395130640,      270513,   8.0730180e+32,       6,      -1
      11,   395130640,      270542,   1.6380593e+32,       6,      -1
      11,   395130640,      270785,   1.2836250e+32,       6,      -1
      11,   395130640,      270815,   1.2065133e+32,       6,      -1
      11,   395130640,      270826,   1.2520175e+32,       6,      -1
      11,   395130640,      271383,   1.2709219e+32,       6,      -1
      11,   395130640,      271398,   2.3145563e+32,       6,      -1
      11,   395130640,      271706,   2.0070328e+32,       6,      -1
      11,   395130640,      271720,   2.0065153e+32,       6,      -1
      11,   395130640,      271760,   2.3727037e+32,       6,      -1
      11,   395130640,      271858,   1.0502153e+33,       6,       1
      11,   395130640,      271990,   3.7260573e+32,       6,      -1
      11,   395130640,      272006,   3.5149146e+32,       6,      -1
      11,   395130640,      272025,   1.1684153e+32,       6,      -1
      11,   395130640,      272272,   1.1493534e+32,       6,      -1
      11,   395130640,      272290,   2.0677436e+32,       6,      -1
      11,   395130640,      272300,   1.2302841e+32,       6,      -1
      11,   395130640,      272340,   2.0047411e+32,       6,      -1
      11,   395130640,      272555,   1.1579576e+32,       6,      -1
      11,   395130640,      272565,   4.4788730e+32,       6,      -1
      11,   395130640,      272596,   9.9970128e+32,       6,      -1
      11,   395130640,      272860,   1.5755970e+32,       6,      -1
      11,   395130640,      272869,   2.1611551e+32,       6,      -1
      11,   395130640,      272878,   2.0287300e+32,       6,      -1
      11,   395130640,      272895,   1.5744345e+32,       6,      -1
      11,   395130640,      272908,   3.3570016e+32,       6,      -1
      11,   395130640,      272924,   1.1961333e+32,       6,      -1
      11,   395130640,      273171,   1.1603666e+32,       6,      -1
      11,   395130640,      273180,   1.7558797e+32,       6,      -1
      11,   395130640,      273472,   1.2407553e+32,       6,      -1
      11,   395130640,      273495,   1.6134747e+32,       6,      -1
      11,   395130640,      273509,   1.3069452e+32,       6,      -1
      11,   395130640,      273745,   1.2968061e+32,       6,      -1
      11,   395130640,      274061,   2.8773123e+33,       6,       1
      11,   395130640,      274117,   1.5988066e+32,       6,      -1
      11,   395130640,      274377,   2.2192634e+32,       6,      -1
      11,   395130640,      274410,   1.1117814e+32,       6,      -1
      11,   395130640,      274640,   3.8460857e+32,       6,      -1
      11,   395130640,      274658,   6.2271126e+32,       6,      -1
      11,   395130640,      277904,   2.5338604e+32,       6,       1
      11,   395130640,      277932,   1.4514221e+32,       6,      -1
      11,   395130640,      278226,   1.2720206e+32,       6,      -1
      11,   395130640,      278244,   1.4325914e+32,       6,      -1
      11,   395130640,      278264,   1.2609505e+32,       6,      -1
      11,   395130640,      279143,   3.4390952e+33,       6,       1
      11,   395130640,      279730,   2.7355876e+32,       6,       1
      11,   395130640,      279742,   1.6241521e+32,       6,      -1
      11,   395130640,      280309,   1.1959507e+32,       6,      -1
      11,   395130640,      280326,   1.2145557e+32,       6,      -1
      11,   395130640,      280427,   1.7995181e+32,       6,       1
      11,   395130640,      280603,   1.1258860e+32,       6,      -1
      11,   395130640,      280906,   3.9666640e+32,       6,      -1
      11,   395130640,      281202,   1.2885233e+32,       6,      -1
      11,   395130640,      281482,   1.8904098e+32,       6,       1
      11,   395130640,      281504,   1.2662500e+32,       6,      -1
      11,   395130640,      281513,   1.1071235e+32,       6,      -1
      11,   395130640,      281522,   1.1143850e+32,       6,      -1
      11,   395130640,      282372,   1.4681332e+33,       6,       1
      11,   395130640,      282660,   1.2052477e+32,       6,       0
      11,   395130640,      282982,   7.3661291e+32,       6,       1
      11,   395130640,      283000,   1.1902651e+32,       6,      -1
      11,   395130640,      283012,   3.5556354e+32,       6,      -1
      11,   395130640,      283585,   1.1502757e+32,       6,      -1
      11,   395130640,      283594,   1.1933296e+32,       6,      -1
      11,   395130640,      284000,   9.9199735e+32,       6,       1
      11,   395130640,      284188,   1.2169018e+32,       6,      -1
      11,   395130640,      284449,   1.9323683e+32,       6,      -1
      11,   449671564,      277276,   1.0878733e+33,       6,       1
      12,    29780677,      298716,   1.0111622e+33,       6,       1
      12,    29780677,      299540,   9.5268607e+31,       6,       1
      12,    72254026,      291251,   2.2475963e+31,       8,       1
      12,   142052876,      287114,       0.0000000,       0,       1
      12,   142052876,      288454,       0.0000000,       0,       1
      12,   142052876,      289265,       0.0000000,       0,       1
      12,   167894019,      294598,   9.8150333e+31,       7,       1
      12,   167894019,      306151,   1.0571663e+33,       7,       1
      12,   190138951,      297715,       0.0000000,       0,       1
      12,   277539431,      298143,   2.1909842e+32,       7,       1
      12,   277539431,      298335,   5.9695525e+31,       7,       1
      12,   277539431,      298347,   2.8588611e+33,       7,      -1
      12,   277539431,      302744,   7.6038512e+31,       7,       1
      12,   358108509,      304655,   1.0987887e+33,       6,       1
      12,   388857263,      286482,   3.8761881e+31,       6,       1
      12,   388857263,      286888,   2.9252454e+30,       6,       1
      12,   388857263,      287556,   2.7172469e+31,       6,       1
      12,   388857263,      287985,   2.2548725e+30,       6,      -1
      12,   388857263,      288100,   7.0686255e+30,       6,      -1
      12,   388857263,      288948,   2.9955653e+30,       6,      -1
      12,   388857263,      289136,   1.7810565e+30,       6,      -1
      12,   388857263,      289533,   4.9495579e+30,       6,       1
      12,   388857263,      290046,   4.1363295e+30,       6,      -1
      12,   388857263,      290284,   2.6021010e+31,       6,      -1
      12,   388857263,      290414,   6.4222596e+30,       6,       1
      12,   388857263,      290488,   9.6070798e+30,       6,       1
      12,   388857263,      290814,   1.5907860e+30,       6,      -1
      12,   388857263,      291086,   1.2235286e+30,       6,      -1
      12,   388857263,      291130,   2.0995424e+30,       6,      -1
      12,   388857263,      291382,   2.2075061e+30,       6,      -1
      12,   388857263,      291604,   3.0652132e+30,       6,      -1
      12,   388857263,      291790,   3.9895120e+31,       6,       1
      12,   388857263,      292177,   4.3669273e+31,       6,       1
      12,   388857263,      292678,   6.3923237e+30,       6,       1
      12,   388857263,      293136,   2.0156537e+30,       6,      -1
      12,   388857263,      293464,   4.7819660e+30,       6,      -1
      12,   388857263,      293607,   3.2035136e+30,       6,      -1
      12,   388857263,      294181,   7.9730267e+30,       6,       1
      12,   388857263,      294439,   2.6634569e+31,       6,       1
      12,   388857263,      294640,   4.7020670e+30,       6,       1
      12,   388857263,      294958,   3.9239322e+30,       6,      -1
      12,   388857263,      295226,   1.9809595e+30,       6,      -1
      12,   388857263,      295365,   4.6895394e+31,       6,       1
      12,   388857263,      295929,   7.0415119e+30,       6,      -1
      12,   388857263,      297527,   4.4322223e+30,       6,       1
      12,   388857263,      297655,   2.0244251e+30,       6,      -1
      12,   388857263,      297908,   4.1293963e+31,       6,       1
      12,   388857263,      298464,   2.3321354e+30,       6,       1
      12,   388857263,      298736,   1.2884820e+31,       6,       1
      12,   388857263,      299325,   5.0254279e+30,       6,      -1
      12,   388857263,      299552,   9.6432851e+30,       6,       1
      12,   388857263,      299918,   3.8945896e+30,       6,       1
      12,   388857263,      299937,   3.4499796e+30,       6,       1
      12,   388857263,      300545,   7.8537160e+30,       6,       1
      12,   388857263,      300666,   2.2957796e+30,       6,      -1
      12,   388857263,      300730,   2.5375961e+30,       6,      -1
      12,   388857263,      300836,   3.8977754e+30,       6,      -1
      12,   388857263,      300924,   4.4840547e+30,       6,       1
      12,   388857263,      301010,   2.1716575e+31,       6,       1
      12,   388857263,      301766,   1.4675083e+30,       6,      -1
      12,   388857263,      302014,   2.5441439e+30,       6,      -1
      12,   388857263,      302219,   7.4076252e+30,       6,       1
      12,   388857263,      302286,   3.2884228e+31,       6,       1
      12,   388857263,      302652,   1.0214039e+30,       6,      -1
      12,   388857263,      302903,   3.8141566e+31,       6,       1
      12,   388857263,      302968,   1.6336507e+31,       6,       1
      12,   388857263,      303696,   3.9568135e+30,       6,       1
      12,   388857263,      303971,   1.0496152e+31,       6,      -1
      12,   388857263,      304518,   6.9617858e+30,       6,       1
      12,   388857263,      304629,   5.0441580e+30,       6,       1
      12,   388857263,      305117,   2.9506312e+31,       6,       1
      12,   388857263,      305215,   2.8672409e+30,       6,       1
      12,   388857263,      305322,   3.0449449e+30,       6,       1
      12,   388857263,      305405,   9.0557795e+30,       6,       1
      12,   388857263,      305509,   2.6676374e+30,       6,       1
      12,   388857263,      305808,   4.4890332e+31,       6,       1
      12,   388857263,      306302,   9.3356943e+30,       6,       1
      12,   395130640,      286286,   3.7996206e+32,       6,      -1
      12,   395130640,      287137,   1.9783651e+32,       6,      -1
      12,   395130640,      287146,   1.2911497e+32,       6,      -1
      12,   395130640,      287160,   1.9630991e+33,       6,       1
      12,   395130640,      287194,   3.6289116e+32,       6,      -1
      12,   395130640,      287443,   1.6193749e+32,       6,      -1
      12,   395130640,      287454,   1.9268745e+32,       6,      -1
      12,   395130640,      287474,   5.8715534e+32,       6,      -1
      12,   395130640,      287742,   5.3634644e+32,       6,      -1
      12,   395130640,      287760,   4.2886637e+32,       6,      -1
      12,   395130640,      287775,   1.2840451e+32,       6,      -1
      12,   395130640,      288018,   1.4928914e+32,       6,      -1
      12,   395130640,      288027,   3.8598930e+32,       6,      -1
      12,   395130640,      288044,   2.8516263e+32,       6,      -1
      12,   395130640,      288063,   1.4735965e+32,       6,      -1
      12,   395130640,      288072,   1.4655096e+32,       6,      -1
      12,   395130640,      288083,   1.2488552e+32,       6,      -1
      12,   395130640,      288339,   4.8023919e+32,       6,      -1
      12,   395130640,      288356,   1.8902325e+32,       6,      -1
      12,   395130640,      288367,   3.6658743e+32,       6,      -1
      12,   395130640,      288624,   1.2234292e+32,       6,      -1
      12,   395130640,      288642,   1.5464281e+32,       6,      -1
      12,   395130640,      288665,   3.3661320e+32,       6,       0
      12,   395130640,      288924,   2.0164288e+32,       6,      -1
      12,   395130640,      288939,   5.2310227e+32,       6,      -1
      12,   395130640,      288961,   1.4469572e+32,       6,      -1
      12,   395130640,      289222,   2.3429465e+32,       6,      -1
      12,   395130640,      289238,   2.4971858e+32,       6,      -1
      12,   395130640,      289261,   2.4047882e+32,       6,      -1
      12,   395130640,      289528,   1.3283276e+33,       6,      -1
      12,   395130640,      289823,   2.3646051e+32,       6,      -1
      12,   395130640,      289834,   3.3819605e+32,       6,      -1
      12,   395130640,      290134,   1.0393174e+32,       6,      -1
      12,   395130640,      290151,   1.1905549e+32,       6,      -1
      12,   395130640,      290412,   1.0811553e+32,       6,      -1
      12,   395130640,      290432,   2.9325167e+32,       6,      -1
      12,   395130640,      290446,   7.9257582e+32,       6,      -1
      12,   395130640,      291013,   1.9901398e+32,       6,      -1
      12,   395130640,      291023,   1.6332094e+32,       6,      -1
      12,   395130640,      291338,   1.4643250e+32,       6,      -1
      12,   395130640,      291475,   3.1478302e+32,       6,       1
      12,   395130640,      291588,   5.3216966e+33,       6,       1
      12,   395130640,      291903,   1.4374230e+32,       6,      -1
      12,   395130640,      291911,   4.5363034e+32,       6,      -1
      12,   395130640,      291938,   1.1401051e+32,       6,      -1
      12,   395130640,      292199,   2.3001069e+32,       6,      -1
      12,   395130640,      292218,   6.8655155e+32,       6,      -1
      12,   395130640,      292245,   1.1641343e+32,       6,      -1
      12,   395130640,      292254,   1.1216433e+32,       6,      -1
      12,   395130640,      292487,   1.1071892e+32,       6,      -1
      12,   395130640,      292494,   1.3088051e+32,       6,      -1
      12,   395130640,      292505,   1.0816441e+32,       6,      -1
      12,   395130640,      292514,   3.3290333e+32,       6,      -1
      12,   395130640,      292537,   1.1292733e+32,       6,      -1
      12,   395130640,      292795,   1.9444126e+32,       6,      -1
      12,   395130640,      292806,   1.1981609e+32,       6,      -1
      12,   395130640,      292814,   1.6243420e+32,       6,      -1
      12,   395130640,      292823,   2.2992958e+32,       6,      -1
      12,   395130640,      292833,   1.1331452e+32,       6,      -1
      12,   395130640,      293086,   2.5876286e+32,       6,      -1
      12,   395130640,      293104,   1.0643362e+33,       6,      -1
      12,   395130640,      293133,   2.5318940e+32,       6,      -1
      12,   395130640,      293381,   3.4710708e+32,       6,      -1
      12,   395130640,      293402,   5.9527814e+32,       6,      -1
      12,   395130640,      293426,   3.3684526e+32,       6,      -1
      12,   395130640,      293686,   2.0214170e+32,       6,      -1
      12,   395130640,      293695,   6.8677305e+32,       6,      -1
      12,   395130640,      293721,   1.0247031e+32,       6,      -1
      12,   395130640,      293990,   1.0703175e+32,       6,      -1
      12,   395130640,      293999,   1.0822288e+32,       6,      -1
      12,   395130640,      294008,   2.6245909e+32,       6,      -1
      12,   395130640,      294023,   1.1654297e+32,       6,      -1
      12,   395130640,      294287,   3.0565984e+32,       6,      -1
      12,   395130640,      294302,   2.3128800e+32,       6,      -1
      12,   395130640,      294587,   6.0715468e+32,       6,      -1
      12,   395130640,      294609,   2.4645828e+32,       6,      -1
      12,   395130640,      294870,   4.3395885e+32,       6,      -1
      12,   395130640,      294885,   1.7534422e+32,       6,      -1
      12,   395130640,      294908,   3.0889476e+32,       6,      -1
      12,   395130640,      295163,   1.0299344e+32,       6,      -1
      12,   395130640,      295172,   3.0534430e+32,       6,      -1
      12,   395130640,      295194,   5.7912034e+32,       6,      -1
      12,   395130640,      295213,   6.4606420e+32,       6,      -1
      12,   395130640,      295465,   2.5497613e+32,       6,      -1
      12,   395130640,      295477,   1.0093285e+33,       6,      -1
      12,   395130640,      295511,   1.4414969e+32,       6,      -1
      12,   395130640,      295529,   1.1097953e+32,       6,      -1
      12,   395130640,      295766,   3.0594857e+32,       6,      -1
      12,   395130640,      295788,   4.6906260e+32,       6,      -1
      12,   395130640,      295814,   1.2325025e+32,       6,      -1
      12,   395130640,      296066,   1.1388707e+33,       6,      -1
      12,   395130640,      296100,   1.3134240e+32,       6,      -1
      12,   395130640,      296227,   1.6236579e+32,       6,       1
      12,   395130640,      297255,   1.3575401e+32,       6,      -1
      12,   395130640,      297275,   1.3145345e+32,       6,      -1
      12,   395130640,      297286,   2.3931539e+32,       6,      -1
      12,   395130640,      297859,   9.1131667e+32,       6,      -1
      12,   395130640,      297886,   4.4911261e+32,       6,      -1
      12,   395130640,      298157,   4.8576216e+32,       6,      -1
      12,   395130640,      298191,   1.6320853e+32,       6,      -1
      12,   395130640,      298450,   1.3624482e+32,       6,      -1
      12,   395130640,      298468,   2.6285371e+32,       6,      -1
      12,   395130640,      298480,   1.1491956e+32,       6,      -1
      12,   395130640,      298520,   2.2287232e+32,       6,      -1
      12,   395130640,      298750,   2.8478618e+32,       6,      -1
      12,   395130640,      298764,   1.2059064e+32,       6,      -1
      12,   395130640,      298771,   1.1339800e+32,       6,      -1
