,Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,tstart,tstop
23,1,358108509,1.7768709659576398,90504,90519,1096.0073077800998,7.386122121864309,18088,18103,1353.15682904014,1353.17766203019
24,1,389051009,0.242123007774353,75376,75392,176.156615037859,3.49117509545611,4765,4781,1332.1482598835698,1332.17048206747
25,1,389051009,0.167510151863098,81201,81229,298.455621013632,5.1292450319728795,9636,9664,1340.2384667447,1340.2773550428099
26,2,29780677,0.18000769615173298,102541,102545,36.952417588035104,1.15532710529273,10142,10146,1369.8744508854302,1369.88000641564
27,2,29780677,0.036525011062622,106547,106550,12.420020039521999,1.07865841526442,14085,14088,1375.43830993186,1375.4424765713097
28,2,29780677,0.088694930076599,106969,106987,125.375721594632,3.4439187626051897,14495,14513,1376.02441713321,1376.04941696259
29,2,29780677,0.037412405014037996,106995,106999,16.1666001615187,1.67070979234975,14520,14524,1376.06052799775,1376.0660835152698
30,2,29780677,0.12585568428039598,109949,109963,130.07859437026002,2.9887049666041703,17387,17401,1380.1632724331698,1380.1827166868802
31,2,34014829,0.49578249454498297,104875,104878,114.159410479947,5.77475456698895,12442,12445,1373.12052621656,1373.12469286218
32,2,142052876,0.043529033660889,93517,93530,29.145419341017604,0.60941640252575,2294,2307,1357.34048324882,1357.35853851622
33,2,142052876,0.064182996749878,96203,96220,53.4866778254888,1.08622237050536,4945,4961,1361.07097827509,1361.09458899328
34,2,142052876,0.017798304557799998,96680,96683,4.83833747375902,0.308478633319539,5389,5392,1361.73346718634,1361.73763378284
35,2,142052876,0.21412825584411602,96696,96712,98.2259742865875,0.709050534733625,5405,5421,1361.7556890342098,1361.7779108819
36,2,142052876,0.243247747421265,98561,98582,141.461241231255,0.887634788998406,7238,7259,1364.3459217939999,1364.37508793407
37,2,142052876,0.04597806930542,107289,107294,14.436227995705199,0.437925122289062,14797,14802,1376.4679247245401,1376.4748690484303
38,2,142052876,0.022903800010681,109314,109319,11.011986229354699,0.830578213641434,16756,16761,1379.28037437481,1379.28731868964
39,2,142052876,0.015332341194153,109772,109775,4.9982825728060405,0.466937364963549,17211,17214,1379.91647344081,1379.9206400273001
40,2,167894019,0.288941502571106,92802,92826,169.197160340113,1.95706619289981,1594,1618,1356.34623888765,1356.3795723218302
41,2,167894019,0.04295551776886,98063,98073,29.7869044671182,1.77475846314304,6764,6770,1363.65320459932,1363.66709351851
42,2,167894019,0.012797474861145,98341,98344,3.72628959947436,0.369210410029312,7033,7036,1364.0393165204302,1364.0434831954499
43,2,167894019,0.08893859386444099,99466,99473,41.1897259464634,1.3842004629892,8137,8144,1365.60181887864,1365.61154110942
44,2,167894019,0.09950435161590598,104054,104059,29.1931035276587,1.00088327586627,11624,11629,1371.97406390419,1371.98100839571
45,2,180724005,0.8875850439071659,99179,99189,387.568931154189,3.9972492494560896,7854,7864,1365.20835653471,1365.22224568702
46,2,220429097,0.26985633373260504,108627,108630,54.497844974482206,2.5638501602321697,16115,16118,1378.32711299385,1378.33127971136
47,2,234307350,2.7559237480163596,104122,104128,621.627701436764,9.47226639521128,11692,11698,1372.07106805735,1372.0794012655901
48,2,304392811,0.18179917335510198,109559,109565,70.752034478622,3.09770544642883,16999,17005,1379.6259253078301,1379.63425846682
49,2,340703996,0.019062876701354998,91267,91289,37.44191979384129,1.3457554252646797,75,97,1354.21993061485,1354.25048725489
50,2,340703996,0.030548810958862003,94166,94173,15.71457856941,0.639471739632168,2936,2943,1358.2464421672,1358.256164652
51,2,340703996,0.508836627006531,97099,97113,129.461870943464,0.569130482728323,5808,5822,1362.3201520572,1362.33959692249
52,2,340703996,0.078812122344971,100436,100439,16.9797770115532,0.598894217601542,9080,9083,1366.95496518992,1366.95913193565
53,2,340703996,0.14037024974823,105530,105535,24.568118855645,0.346057565040053,13070,13075,1374.03004134762,1374.03698581969
54,3,29780677,0.083687424659729,115055,115058,22.2578274406559,1.24451685916406,936,939,1387.2548732052499,1387.25903983416
55,3,29780677,0.17628824710846,128000,128005,53.676662882021105,1.34156922886528,12734,12739,1405.23382603565,1405.2407703851502
56,3,29928567,0.012401103973389,114310,114317,5.0561131034996505,0.19427437628651298,195,202,1386.2243842800501,1386.2341066926801
57,3,29928567,0.014597535133362,114429,114441,9.46683486223836,0.11765382647295801,313,325,1386.38966526578,1386.40633225293
58,3,29928567,0.004764914512634,115105,115108,1.3962750605893701,0.114614266308348,984,987,1387.3285714041199,1387.33273814334
59,3,29928567,0.057745218276978,115182,115191,17.6907987286218,0.166342412535565,1059,1068,1387.43551771154,1387.4480179278
60,3,29928567,0.005707740783691,115532,115535,1.9357571877380602,0.138288897310353,1394,1397,1387.9216370379402,1387.9258037734303
61,3,29928567,0.00486946105957,115546,115560,5.200051874829089,0.039994587098897,1407,1421,1387.9410818026502,1387.96052656643
62,3,29928567,0.010578036308289001,115689,115696,3.82805316497728,0.134951389883769,1550,1557,1388.13969614614,1388.14941852477
63,3,29928567,0.026349544525147,115775,115782,8.17983737438587,0.146217634908238,1636,1643,1388.25914250219,1388.26886487896
64,3,29928567,0.030290246009827004,115917,115938,14.7993861355303,0.243424327855606,1778,1799,1388.45636782814,1388.4855349482
65,3,29928567,0.003548502922058,116108,116111,0.9903867354737871,0.10268897831670801,1967,1970,1388.72164967785,1388.72581640776
66,3,29928567,0.060092568397522,116127,116145,27.0772140200312,0.211476194362169,1986,2004,1388.74803896586,1388.7730393425102
67,3,29928567,0.023081660270691,116247,116252,5.61518420152513,0.11555664065966802,2105,2110,1388.91470812396,1388.92165267147
68,3,29928567,0.027795791625977,116792,116801,10.9499553844551,0.151947790223074,2642,2651,1389.6716633194299,1389.68416348913
69,3,29928567,0.022482514381409,117385,117395,7.46029462716678,0.240767727971651,3210,3220,1390.49528510518,1390.50917416529
70,3,29928567,0.07903993129730201,119177,119195,27.3434738410394,0.08898829100509,4953,4971,1392.9842003785998,1393.00920060484
71,3,29928567,0.005127429962158,119578,119594,7.0364601763509205,0.287230670989675,5353,5369,1393.5411497269001,1393.5633721397198
72,3,29928567,0.004522919654846,120381,120385,1.9508908568089198,0.15469256648209698,6148,6152,1394.65643684406,1394.66199244668
73,3,29928567,0.004084229469299001,120581,120584,1.3057536221013502,0.137305263149166,6336,6339,1394.93421699897,1394.9383837018697
74,3,29928567,0.046315312385559006,120801,120823,17.2860597995564,0.169937777544516,6548,6557,1395.23977529225,1395.2703311308899
75,3,29928567,0.009278535842896,121938,121942,2.9046918471621,0.162021311772698,6789,6793,1396.8189575362803,1396.82451313797
76,3,29928567,0.017454147338867,122266,122278,12.100945121536,0.21352282903994396,7115,7127,1397.2745164200599,1397.29118319254
77,3,29928567,0.010856986045837,122537,122540,2.8643274050548704,0.17410041042739902,7385,7388,1397.6509074533099,1397.65507414084
78,3,29928567,0.017947793006896997,123094,123101,6.84980812507352,0.17656187394144895,7938,7945,1398.42452151671,1398.43424376495
79,3,29928567,0.0070105791091919995,123550,123554,2.19171736078304,0.10356756720560001,8373,8377,1399.0578560341198,1399.0634115953
80,3,29928567,0.006230592727660999,124281,124284,1.8486192066560803,0.112884759347362,9101,9104,1400.07313374291,1400.07730040483
81,3,29928567,0.041267514228821,124384,124412,52.117188479768295,0.32768440551391104,9202,9230,1400.21618911022,1400.25507794069
82,3,29928567,0.0052739381790160005,124665,124669,2.16089714689837,0.121018959341875,9482,9486,1400.60646616374,1400.61202170676
83,3,29928567,0.037710666656493995,124933,124938,8.24378438986118,0.22039041442932103,9726,9731,1400.97868741375,1400.9856318374
84,3,29928567,0.008065938949585,125080,125083,1.7748010453463101,0.11646529735010902,9873,9876,1401.1828534338902,1401.1870200864998
85,3,29928567,0.013300657272339,125386,125391,4.33413154351531,0.17349919924685,10178,10183,1401.6078518359302,1401.61479625167
86,3,29928567,0.015452742576599,125556,125563,5.57781035902253,0.16812541328398903,10347,10354,1401.8439619155,1401.85368409297
87,3,29928567,0.019323468208313,127565,127574,7.8018082987560495,0.186183866989339,12315,12324,1404.63422014955,1404.64672003333
88,3,29928567,0.038783431053162,127794,127803,12.3704558041892,0.11180645468635099,12529,12538,1404.95227266419,1404.96477254145
89,3,29928567,0.020222187042236,127967,127970,3.60805632006612,0.10502247792608099,12701,12704,1405.1925480408402,1405.19671466504
90,3,29928567,0.0038681030273440002,128690,128700,3.95427390854987,0.231863782722822,13416,13426,1406.1967037471302,1406.2105924742903
91,3,38314290,0.05546605587005601,119297,119306,38.9688200058306,1.8482141387438602,5073,5082,1393.15145361476,1393.16395366525
92,3,77111651,1.4639847278595,125489,125499,925.665437837637,6.19351566554319,10280,10290,1401.7495006021697,1401.7633894185099
93,3,140478472,0.064565062522888,119271,119275,17.5832090653561,1.1302414964864198,5047,5051,1393.11409864264,1393.1196541544598
94,3,140478472,0.02488911151886,127519,127524,10.304664066283099,0.693217118107432,12275,12279,1404.56948829057,1404.5764325731197
95,3,142052876,0.030162692070007,118050,118053,5.68364046286947,0.33076959711647197,3870,3873,1391.41349224594,1391.4176588419698
96,3,142052876,0.016570210456848,118491,118494,4.744352936443669,0.308190130408312,4305,4308,1392.02598179951,1392.03014839466
97,3,142052876,0.013902544975281,119838,119841,4.01401298062084,0.360924521344151,5609,5612,1393.89678206488,1393.900948655
98,3,142052876,0.021970510482788003,120344,120352,11.9143577008814,0.566652337755215,6112,6120,1394.5995466476902,1394.6106575449403
99,3,142052876,0.041289925575256,122174,122185,18.2061920469963,0.672178705730171,7023,7034,1397.1411635704198,1397.1564410849699
100,3,142052876,0.035972118377686005,126372,126390,44.395203912685204,1.0442957397848398,11140,11158,1402.97162938181,1402.9966290087802
101,3,142052876,0.031023621559142997,126966,126969,6.77872056758342,0.37952363370081,11727,11730,1403.79661706015,1403.80078366451
102,3,167894019,0.11901915073394802,118408,118411,25.640644715071,0.9650091976459431,4223,4226,1391.91032335332,1391.9144900570902
103,3,167894019,0.029304623603821002,127182,127185,9.55646401385642,0.9251543321485559,11941,11944,1404.0965626619102,1404.1007293800599
104,3,167894019,0.341310501098633,127750,127770,228.60137474560003,1.70553114928548,12486,12506,1404.88546119966,1404.9132393134198
105,3,180724005,0.20139384269714397,116506,116509,49.2208882275922,3.12529003885193,2360,2363,1389.2737268621697,1389.27789347613
106,3,180724005,0.39998722076416,121902,122012,4185.91279428645,17.8726511588948,6753,6863,1396.76804920257,1396.9208239882998
107,3,220429097,0.050878047943115,121940,121945,19.3164332902805,1.28648845372029,6791,6796,1396.8175827874802,1396.82452729646
108,3,220429097,0.153021931648254,124646,124649,33.598890810361,2.0765915860266,9463,9466,1400.57595107273,1400.58011777435
109,3,248350761,0.160662055015564,124136,124141,51.869852631349296,4.17838300407086,8959,8964,1399.87224530955,1399.8791897322699
110,3,369555560,0.136266112327576,124505,124510,44.428413824558895,1.73885313586904,9322,9327,1400.38451349371,1400.39145799233
111,3,369555560,0.188934206962585,125109,125112,50.5240797756032,2.4469257616978903,9902,9905,1401.22340816363,1401.22757485535
112,4,29780677,0.092017531394959,133574,133585,77.1570823683392,2.8031165860977296,1471,1482,1412.97537563212,1412.9906531974302
113,4,29780677,0.09708499908447302,140559,140564,29.792552188998,1.9921812525133797,6133,6138,1422.6766142716501,1422.68355858721
114,4,29780677,0.095524430274963,150497,150500,27.3819732767143,2.07948822359198,14813,14816,1436.47915986724,1436.48332645264
115,4,44892011,0.100646734237671,136814,136827,86.8939789671435,2.57941754407608,4645,4658,1417.47854794604,1417.49660391883
116,4,141306513,0.20782458782196,134304,134309,68.2540024263566,3.15145851094796,2175,2180,1413.9939587220401,1414.0009032825901
117,4,141306513,0.081010937690735,140670,140687,88.791083291981,3.48944095999937,6244,6261,1422.835694744,1422.8593059061402
118,4,141306513,0.08325636386871299,140694,140697,21.6441881439911,2.06876672381881,6268,6271,1422.8690281501902,1422.8731948260902
119,4,141306513,0.066811203956604,141913,141924,68.2748625461052,4.02502280603398,6275,6286,1424.5620922468,1424.57737010419
120,4,141306513,0.43960738182067893,142823,142831,164.382861501434,2.8866027294376497,7179,7187,1425.82598462137,1425.8370957372101
121,4,141306513,0.184749722480774,146868,146872,54.5089493199129,2.46507943185056,11197,11201,1431.4440023299499,1431.4495578138299
122,4,142052876,0.033939361572266,133576,133587,23.6261726183058,0.7091296601464009,1473,1484,1412.9770273690601,1412.99230494496
123,4,142052876,0.031949162483215,133672,133676,9.11841796559227,0.537909435504234,1569,1573,1413.11035894417,1413.11591442665
124,4,142052876,0.017360925674438997,136014,136017,5.119092858852951,0.441037200045323,3880,3883,1416.3630952931303,1416.3672619077302
125,4,142052876,0.01604700088501,136140,136151,16.3846593289584,0.747072747142242,4006,4017,1416.5380931073598,1416.55337069444
126,4,142052876,0.019477367401123002,136266,136282,22.4428572889725,0.893559993876183,4132,4148,1416.71309092345,1416.73531286852
127,4,142052876,0.023566603660584,136649,136652,5.55333376392789,0.37598719965848,4483,4486,1417.2450287375198,1417.2491953523001
128,4,142052876,0.011029243469238002,143599,143604,5.02383369487403,0.27515096856587395,7955,7960,1426.89768111329,1426.90462548711
129,4,142052876,0.01568329334259,146734,146740,7.92996718031008,0.46489967129446996,11063,11069,1431.2518061116,1431.2601393680402
130,4,142052876,0.00833797454834,150596,150603,5.3394937359670305,0.27271257358935397,14899,14906,1436.61564326862,1436.62536537793
131,4,142052876,0.010969638824463002,150607,150614,5.54833148380238,0.180530774614422,14910,14917,1436.6309208687899,1436.6406429777498
132,4,142944290,0.095476388931274,134432,134441,51.1956978996268,3.0630346777439397,2301,2310,1414.1703839433899,1414.18288408888
133,4,167894019,0.034862160682678,133796,133808,38.6415454935035,1.7147507705099898,1680,1692,1413.2827803259802,1413.29944724448
134,4,167894019,0.013097286224364998,134063,134067,5.861008569049929,0.679300325648717,1947,1951,1413.65361926516,1413.6591749047197
135,4,167894019,3.85619115829468,140656,140663,3225.0608849142604,2.0039651925027,6230,6237,1422.81068971906,1422.82041203823
136,4,170675902,0.18754029273986803,148515,148523,106.25573631965901,3.29703696172184,12831,12839,1433.7297645815,1433.74087576486
137,4,170675902,0.037223339080811005,150463,150473,28.452619411574602,1.35242183843994,14779,14789,1436.43533155306,1436.44922047185
138,4,170675902,0.036932349205017,150513,150516,11.603303507839,1.52221925336572,14829,14832,1436.5047761448902,1436.50894282031
139,4,278199738,0.0523442029953,140516,140519,16.998215592359,1.8600512085894298,6090,6093,1422.6154143001402,1422.61958089104
140,4,278199738,0.054450988769531,150641,150645,24.363286003551103,2.4347262488437402,14944,14948,1436.67772625591,1436.6832817368802
141,4,279482950,0.31567108631134005,132727,132735,120.126905259804,3.6076002147094797,632,640,1411.80282760866,1411.8139391473198
142,4,279482950,0.953413367271423,134409,134415,270.23484773707503,3.18873587880786,2278,2284,1414.1390213515301,1414.14735495663
143,4,279482950,1.55408620834351,136554,136562,341.94404518038,3.2549796434147797,4396,4403,1417.1182759309602,1417.12938733737
144,4,293561794,0.25825262069702104,135675,135687,96.85536476105179,2.1849056680841596,3541,3553,1415.89861882239,1415.91528532665
145,4,293561794,0.10570037364959699,135691,135708,91.31144399488899,3.24127792556534,3557,3574,1415.92084082822,1415.94445170817
146,4,293561794,0.058904051780701,140520,140523,15.711287548802,1.18312669275428,6094,6097,1422.6276810721201,1422.6318476614001
147,4,293561794,0.043736457824707003,140571,140584,39.6999667673712,0.004527319666179,6145,6158,1422.69851309357,1422.71656831642
148,4,293561794,0.068707227706909,140693,140697,23.2992791014086,1.3936852041816699,6267,6271,1422.86795444691,1422.8735099023902
149,4,293561794,0.13904750347137398,144287,144309,178.12737913269902,3.76228122062856,8629,8651,1427.8595147082901,1427.89006938139
150,4,293561794,0.081761837005615,146741,146747,33.161470613172895,1.92924647827113,11070,11076,1431.2677374131101,1431.2760704477698
151,4,293561794,0.143813252449036,147808,147813,47.1718517467644,1.64380258332818,12137,12142,1432.74962685266,1432.75657103044
152,4,293561794,0.193797469139099,148028,148058,277.344854048691,4.013096937838291,12357,12387,1433.0551706006102,1433.09683564542
153,4,293561794,0.056352138519287005,148968,148973,23.4854506309907,1.4151706914472801,13284,13289,1434.3606740722598,1434.36761823328
154,4,328254412,0.214658141136169,133333,133337,52.05252100532039,2.28646909567933,1230,1234,1412.64550147211,1412.65105717858
155,4,328254412,0.106981635093689,136253,136257,44.6065177933954,3.48656860490951,4119,4123,1416.70114576972,1416.70670142077
156,4,328254412,0.37701952457428,137225,137251,439.48152096793405,7.55346954763528,5056,5082,1418.05116712823,1418.0872787594901
157,4,328254412,0.20691430568695102,140253,140256,47.9557190373958,2.20055108554922,5827,5830,1422.25676749412,1422.26093419376
158,4,328254412,0.090386629104614,142074,142078,32.1746085871337,2.6726411630217,6436,6440,1424.78596136012,1424.7915169753198
159,4,328254412,0.36370348930358903,148745,148772,451.448426920121,7.43748743539174,13061,13088,1434.05121540674,1434.08871492818
160,4,365369408,0.022436141967773996,133782,133816,62.002548982016,2.01317784989825,1666,1700,1413.26918210693,1413.31640585799
161,4,365369408,0.016294360160828,140638,140643,6.761474595618839,0.4013193742084029,6212,6217,1422.79161330091,1422.7985578530802
162,4,365369408,0.017073035240173,140658,140680,22.319831385406104,0.251656806688551,6232,6254,1422.8193915096099,1422.8499475410401
163,4,365369408,0.013130068778992,140695,140699,5.902111562934179,0.33440792366259603,6269,6273,1422.87078120035,1422.87633684349
164,4,365369408,0.016134023666382,150604,150609,5.67573383311269,0.27486496926126996,14907,14912,1436.6333328027697,1436.64027718684
165,4,406479664,0.07510411739349401,134583,134586,22.5033705240832,2.3276868097132097,2451,2454,1414.3806068799302,1414.3847736275302
166,4,406479664,0.19666945934295602,140496,140499,50.1172100023403,3.7465394936619503,6070,6073,1422.59320539581,1422.5973720875302
167,4,420001446,0.007289052009583,133659,133662,2.1891746405916797,0.207871718920905,1556,1559,1413.09859046668,1413.10275717144
168,4,420001446,0.0367192029953,143992,143995,8.631598131692211,0.48883001274110793,8348,8351,1427.4499270330402,1427.45409363396
169,4,420001446,0.059622049331665004,144464,144467,11.411735423749098,0.521867296313338,8806,8809,1428.1054716722501,1428.1096382661901
170,4,420001446,0.038268327713013,147741,147744,9.87399731268172,0.645373441417349,12070,12073,1432.65675870478,1432.6609252596
171,4,441519239,0.102286577224731,132475,132485,100.82872276912501,5.978219760588059,380,390,1411.45325846088,1411.46714770772
172,5,29780677,0.106706380844116,163335,163339,30.854785087027302,1.65941342439085,10303,10307,1454.3094067886402,1454.31496225613
173,5,29780677,0.033834934234619,163343,163350,17.4413777746381,0.42746382421906604,10311,10318,1454.3205177236498,1454.33023979178
174,5,29780677,0.36055374145507796,166513,166521,88.55660756017531,1.4878977104957398,13467,13475,1458.72322512763,1458.7343360585098
175,5,29780677,0.036750078201293994,168087,168090,9.12131804292072,0.81921025594201,15034,15037,1460.9093003160901,1460.91346691314
176,5,77959225,0.079046487808228,159344,159347,18.7876856242225,1.51205827954447,7417,7420,1448.7698683847302,1448.7740350813401
177,5,77959225,0.033097982406616,161574,161585,28.184891096132496,0.9269327436968441,8542,8553,1451.86711315181,1451.8823911056
178,5,77959225,0.04559504985809299,167757,167760,15.281361283265,1.8460999669739,14711,14714,1460.45464797145,1460.45881462475
179,5,117733581,0.14561045169830303,154815,154824,75.44510532879599,2.03190320106313,2904,2913,1442.4808091105701,1442.49330921974
180,5,117733581,0.23051619529724102,158786,158793,81.3712747034885,1.2288703801943002,6859,6866,1447.99610382173,1448.00582601922
181,5,117733581,0.06532096862793,158956,158961,25.5332641304604,1.02682975486066,7029,7034,1448.2322142785401,1448.23915870173
182,5,117733581,0.74394702911377,163308,163317,182.075675287766,1.34587080445364,10276,10285,1454.27663940518,1454.28913932715
183,5,142052876,0.033434867858887,152009,152014,11.858437340705098,0.665403664332345,108,113,1438.57812080704,1438.5850651916298
184,5,142052876,0.008593678474426,155264,155267,2.5154828865604197,0.297240634098485,3353,3356,1443.09892442282,1443.1030910657598
185,5,142052876,0.019684314727783002,159470,159473,5.96682696467925,0.49692193013441704,7543,7546,1448.9405587769597,1448.94472541805
186,5,142052876,0.029988169670104998,164325,164340,30.6846572169773,0.8192686878441909,11286,11301,1455.6835822716,1455.7044155662
187,5,142052876,0.029094219207763998,167643,167654,20.2740848922607,0.615106484768151,14597,14608,1460.2919089687,1460.3071867276
188,5,167894019,0.20658671855926503,154531,154544,94.0732006727749,1.3661660263304698,2620,2633,1442.08180894052,1442.09986480183
189,5,167894019,0.077229976654053,164130,164134,17.027245952154,0.815793352661756,11091,11095,1455.41395465873,1455.41951030654
190,5,167894019,0.260698556900024,167796,167801,49.32910496334479,0.730602277909563,14750,14755,1460.50570084818,1460.51264539203
191,5,167894019,0.22803831100463898,168320,168328,68.0293659772975,1.01663372632811,15267,15275,1461.2334888446899,1461.2446001084697
192,5,170675902,0.09007835388183599,152217,152220,21.378753876708103,1.6880779009637499,316,319,1438.87145522693,1438.87562192214
193,5,170675902,0.0732501745224,164228,164231,19.958322544642,1.4010581949920402,11189,11192,1455.55330917996,1455.5574757894901
194,5,220429097,0.120215535163879,152637,152645,37.431643556863605,1.8244052088723899,736,744,1439.4523609759601,1439.46347204267
195,5,220429097,0.18739902973175102,163141,163147,57.79694405703779,2.2665842702480496,10109,10115,1454.04113177388,1454.0494650333999
196,5,279482950,0.43259596824646,159134,159143,162.62531135051202,2.40122052167696,7207,7216,1448.47955595782,1448.4920557093499
197,5,279482950,0.358087420463562,162470,162478,142.900138094521,2.13682484481866,9438,9446,1453.1128011097699,1453.12391199324
198,5,279482950,0.065936088562012,167351,167354,22.639259697862702,2.5683991029788302,14305,14308,1459.8917777034699,1459.89594422523
199,5,298907057,0.42212450504303,154621,154625,164.936651163442,1.2746912877346699,2710,2714,1442.2118467451098,1442.21740238824
200,5,298907057,0.8774999380111691,161377,161390,802.365606273062,15.086833979075598,8345,8358,1451.5952406247598,1451.61329630116
201,5,298907057,12.4697904586792,162283,162331,5503.08710474203,2.7158162246710402,9251,9299,1452.85357983366,1452.9202466609602
202,5,298907057,1.43169951438904,166606,166611,449.47065478147994,2.0433589887882,13560,13565,1458.8577144813,1458.8646588407
203,5,332623751,0.0407794713974,162528,162539,39.319502679991004,2.12561318129428,9496,9507,1453.19349574376,1453.20877331849
204,5,332623751,0.22181141376495397,166807,166813,56.55941437904,1.04520169159064,13761,13767,1459.13643105849,1459.14476417186
205,5,332623751,0.018428325653076,166819,166824,7.75305235353647,0.3543067763308079,13773,13778,1459.1530972847597,1459.16004154543
206,5,332623751,0.067813396453858,168476,168484,40.060659812375896,1.49868441971395,15423,15431,1461.45442006773,1461.4655308343301
207,5,332623751,0.016996145248413,168489,168492,5.71172658603973,0.23216773920119396,15436,15439,1461.4724750633402,1461.4766416009302
208,5,396862832,0.345362067222595,159302,159312,105.82063294406,1.29186887149658,7375,7385,1448.71374425024,1448.7276330230402
209,5,396862832,0.33140158653259305,168629,168638,106.405701815161,1.23430740694484,15576,15585,1461.66770790779,1461.68020753406
210,5,416744592,0.078011870384216,154798,154819,134.452940791628,2.81930593908732,2887,2908,1442.4582566909698,1442.4874231335
211,5,416744592,0.07244277000427299,154931,154939,44.8986435426307,1.93963349954333,3020,3028,1442.64297745982,1442.6540884811402
212,5,416744592,0.300179362297058,163838,163905,1659.1361325633402,16.7163440953629,10799,10866,1455.0135862197199,1455.10663915784
213,5,416744592,0.097983717918396,164046,164058,99.91945274046009,5.621502596649259,11007,11019,1455.30246691119,1455.3191330983402
214,5,416744592,0.10162889957428,164062,164082,152.92283249614,2.82833370870535,11023,11043,1455.3246884942098,1455.3524654712398
215,5,416744592,0.34324014186859103,169356,169360,76.8883321670828,2.9441525225896097,16303,16307,1462.6771954015198,1462.68275071311
216,6,29780677,0.640337109565735,174255,174275,394.982063800483,2.81251734594821,859,879,1469.47582777564,1469.50360514851
217,6,29780677,0.124978184700012,174752,174757,41.2865190353545,1.4206694638738502,1356,1361,1470.16609548505,1470.1730398281197
218,6,29780677,0.043530702590942,175592,175595,13.018550732422302,1.50178649944375,2196,2199,1471.33274508834,1471.33691169392
219,6,29780677,0.041195392608642994,181349,181352,14.487376484971199,1.8094935560644299,6901,6904,1479.32845686431,1479.33262347758
220,6,29780677,0.07561135292053199,181444,181448,20.2074617978426,1.3581774633976698,6996,7000,1479.46039962111,1479.46595510575
221,6,29780677,0.434265613555908,184815,184822,121.85045797034701,1.20033647438917,10360,10367,1484.1422855731,1484.15200767478
222,6,29780677,0.063601016998291,187832,187847,82.2879819488677,3.3156277426023704,13363,13378,1488.3325108756799,1488.35334394052
223,6,77959225,0.039469957351685,186537,186540,11.0872859268968,1.11552674998302,12075,12078,1486.53759516859,1486.5417617141
224,6,142052876,0.017575740814209,174761,174764,4.7777491108164405,0.469732616109412,1365,1368,1470.17801694172,1470.18218361924
225,6,142052876,0.049857139587402,178287,178292,17.3944211167939,0.565226944947781,4864,4869,1475.07525302927,1475.08219749181
