106,3,180724005,0.39998722076416,121902,122012,4185.91279428645,17.8726511588948,6753,6863,1396.76804920257,1396.9208239883,0.152774785729889,detrending fails
261,7,289113766,0.092907786369324,199718,199811,631.990510165445,10.3145903476821,8288,8381,1504.84601553671,1504.97518280707,0.129167270360085,detrending fails
212,5,416744592,0.300179362297058,163838,163905,1659.13613256334,16.7163440953629,10799,10866,1455.01358621972,1455.10663915784,0.093052938120081,SSO
233,6,220146061,0.248801350593567,182720,182786,1189.8728717885,5.31467945828263,8272,8331,1481.23868053275,1481.3303478061,0.091667273349913,SSO
410,12,277539431,0.180967092514038,298345,298409,967.992813002871,6.83830888995085,11064,11128,1641.82552659219,1641.91441393127,0.088887339079747,detrending fails on multi-period flare
8,1,142052876,0.011389493942261,80897,80960,54.7471141726787,0.973025705761136,9332,9395,1339.81299151169,1339.90049004121,0.087498529519962,real
346,10,248223026,14.3406772613525,261208,261259,8007.56775118274,4.03124783755748,11460,11511,1590.24902459593,1590.31985875969,0.070834163759628,real
332,10,44984200,0.276369214057922,259595,259646,838.596685007162,3.84753016812981,9856,9907,1588.00565982716,1588.07649218765,0.070832360489931,detrending fails on multi-period flare
386,12,29780677,0.430025219917297,298716,298764,675.775931583146,5.60617943385727,11435,11483,1642.33899338849,1642.40566114526,0.066667756769903,real
256,7,167894019,0.044113039970398,199621,199669,182.673224226407,3.3694023870363,8191,8239,1504.70756069604,1504.77422792125,0.06666722521004,detrending fails
201,5,298907057,12.4697904586792,162283,162331,5503.08710474203,2.71581622467104,9251,9299,1452.85357983366,1452.92024666096,0.066666827300196,real
378,11,388857263,0.390355110168457,284908,284954,172.665886944951,0.263974850173131,13276,13322,1623.16504194387,1623.22893095413,0.063889010260027,real
0,1,29780677,2.43944430351257,81083,81124,1644.18907839974,4.14310269647688,9518,9559,1340.07171656318,1340.12866115506,0.056944591879756,real
455,12,454291779,0.831271767616272,287775,287814,1726.90399394469,34.843374768468,1465,1504,1627.14517548597,1627.1993420523,0.054166566330196,real
471,13,387220832,0.097742915153504,312204,312239,187.173537576153,5.02090231649711,5071,5106,1661.07639503915,1661.12500730859,0.0486122694399,detrending fails
160,4,365369408,0.022436141967774,133782,133816,62.002548982016,2.01317784989825,1666,1700,1413.26918210693,1413.31640585799,0.047223751060074,detrending fails
450,12,395130640,0.060891389846802,291601,291632,145.746677582852,2.3013155855117,5167,5198,1632.45905035111,1632.50210591606,0.043055564950009,weirdly symmetric but no SSO
12,1,142052876,0.45257031917572,90441,90472,203.613353367637,0.708333782366086,18025,18056,1353.06833545207,1353.11139009987,0.043054647800091,real
152,4,293561794,0.193797469139099,148028,148058,277.344854048691,4.01309693783829,12357,12387,1433.05517060061,1433.09683564542,0.041665044809861,real
364,11,142052876,0.125442743301392,274199,274228,176.115425305886,0.922438236504358,5874,5903,1608.2881459086,1608.32842406745,0.040278158850242,"real, double peak"
81,3,29928567,0.041267514228821,124384,124412,52.1171884797683,0.327684405513911,9202,9230,1400.21618911022,1400.25507794069,0.038888830469887,real
25,1,389051009,0.167510151863098,81201,81229,298.455621013632,5.12924503197288,9636,9664,1340.2384667447,1340.27735504281,0.038888298109896,real
