Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop
3,180724005,0.0984894037246704,120396.0,120401.0,48.39933463994922,4.290317745486371,6162.0,6167.0,,1394.6764198258402,1394.6833641465805
3,180724005,0.11612510681152345,120405.0,120423.0,189.49203385189568,8.745754213101138,6171.0,6187.0,,1394.6889196034513,1394.7139191582073
3,180724005,0.3930548429489136,120431.0,120949.0,14677.397678350531,57.02014102801155,6193.0,6682.0,,1394.725030071484,1395.4444618021923
3,220429097,,,,,,,,,,
3,248350761,,,,,,,,,,
3,308243298,,,,,,,,,,
3,344297533,,,,,,,,,,
3,369555560,,,,,,,,,,
4,29780677,0.08678627014160156,133574.0,133584.0,67.92438930818491,2.889507416325173,1471.0,1481.0,,1412.9753756321231,1412.9892643278529
4,35858101,,,,,,,,,,
4,44892011,0.1647937297821045,132298.0,132304.0,115.21059632488097,2.562324175789449,203.0,209.0,,1411.2061460473478,1411.2144796708415
