c,f
164310,0.9981211
164311,1.0019867
164312,1.0004553
164313,0.9970477
164314,0.99746186
164315,0.9957396
164316,0.99776584
164317,0.999868
164318,1.0005906
164319,0.99961007
164320,1.0009166
164321,1.0000432
164322,1.0033035
164323,1.0049593
164324,1.0004487
164325,1.0086299
164326,1.0108652
164327,1.0156522
164328,1.0188079
164329,1.0286816
164330,1.02407
164331,1.0213575
164332,1.0198996
164333,1.0175747
164334,1.0173613
164335,1.0141027
164336,1.0102549
164337,1.0098331
164338,1.0121946
164339,1.0091467
164340,1.0062561
164341,1.0078152
164342,1.0061748
164343,1.0091445
164344,1.0086968
164345,1.0031428
164346,1.009321
164347,1.006795
164348,1.0050792
164349,1.007314
164350,1.0041031
164351,1.0036817
164352,1.0042683
164353,1.0040456
164354,1.0022924
164355,1.0038508
164356,1.004738
164357,1.0039934
164358,1.0024976
164359,1.0038469
164360,1.0029004
164361,1.0049217
164362,1.0035971
164363,1.0125575
164364,1.0066905
164365,1.0018243
164366,1.0023457
164367,1.005353
164368,1.0020548
164369,1.0056813
164370,0.99843645
