c,f
81293,1.0000223
81294,1.0005093
81295,0.9998612
81296,0.99677706
81297,1.000221
81298,0.9971595
81299,1.0010303
81300,1.0012287
81301,0.9995671
81302,0.9988621
81303,1.0316513
81304,1.0103389
81305,1.0081425
81306,1.0073396
81307,1.004821
81308,1.0019586
81309,1.0040094
81310,1.0022262
81311,0.9977821
81312,1.0044905
81313,1.0062648
81314,1.0086012
81315,1.008195
81316,1.005945
81317,1.0040544
81318,1.006035
81319,1.0028157
81320,0.99844736
81321,1.0038358
81322,1.002992
81323,1.002992
81324,1.0048347
81325,1.0024364
81326,1.0006918
81327,1.0024859
81328,1.0009706
81329,1.0046134
81330,1.0026128
81331,1.000318
81332,0.9991853
81333,0.9979104
81334,1.0014591
81335,1.0014353
81336,1.0021988
81337,0.9991322
