c,f
115132,1.0007015
115133,1.0011189
115134,1.0011126
115135,1.0001235
115136,1.0000902
115137,1.0008076
115138,0.999165
115139,1.000346
115140,1.0010326
115141,1.000444
115142,0.99951184
115143,0.99984515
115144,1.0003147
115145,0.99988073
115146,0.99986243
115147,0.999933
115148,0.9994954
115149,1.0001076
115150,0.9984064
115151,0.9987552
115152,0.99978
115153,0.99928313
115154,0.99930286
115155,1.0014979
115156,1.0001907
115157,1.0003861
115158,1.0004773
115159,1.0000873
115160,0.9992576
115161,1.0002899
115162,0.9998612
115163,1.0002689
115164,0.9998397
115165,0.99975026
115166,0.99984115
115167,0.9992577
115168,0.99959433
115169,1.0005157
115170,1.0008179
115171,1.0000015
115172,1.0002126
115173,0.9992195
115174,0.9999186
115175,0.99933
115176,0.9991743
115177,0.9986087
115178,1.0000619
115179,0.99889153
115180,0.99984074
115181,0.99876916
115182,1.0291121
115183,1.0574659
115184,1.0180418
115185,1.0114803
115186,1.0099092
115187,1.0063982
115188,1.0055847
115189,1.0042021
115190,1.0031906
115191,1.002179
115192,1.0028436
115193,1.0012425
115194,1.0021359
115195,1.002313
115196,1.0026712
115197,1.0014005
115198,1.0008649
115199,1.0019861
115200,1.0003116
115201,1.0005349
115202,1.0004054
115203,1.0006245
115204,1.0002353
115205,0.999725
115206,1.0032163
115207,1.0022821
115208,1.0015315
115209,1.0012985
115210,1.0012362
115211,1.0018919
115212,1.0002602
115213,1.0015271
115214,1.0018297
115215,1.0018126
115216,1.0010396
115217,1.0010849
115218,1.0006572
115219,1.00107
115220,1.0005083
115221,1.000635
115222,1.0004617
115223,0.9991706
115224,1.0004252
115225,0.9994021
115226,1.0003403
115227,0.9992887
115228,0.999225
115229,0.9986481
115230,1.0005069
115231,0.99907583
115232,0.9991735
115233,0.99928784
115234,0.9999929
115235,0.99968916
115236,0.9999694
115237,0.99992466
115238,0.9994425
115239,0.99922013
115240,0.9994957
115241,1.0003375
115242,1.0001202
115243,0.99994075
115244,0.99879473
115245,1.0008327
115246,1.0004594
115247,0.9994115
115248,1.0002433
115249,1.0011072
115250,1.0007808
115251,1.0005627
115252,1.0006101
115253,1.0003684
115254,1.0005203
115255,0.9994252
115256,1.0006138
115257,1.0006473
115258,0.99969685
115259,0.9999426
115260,0.9991497
115261,0.99971324
115262,0.9999869
115263,1.0032821
115264,1.001626
115265,1.00205
115266,1.0009632
115267,1.0013392
115268,1.0007678
115269,1.0008641
115270,1.0014094
115271,1.0019131
