c,f
232920,1.0021183
232921,1.0015184
232922,0.9944272
232923,1.0038458
232924,1.0027068
232925,1.0005916
232926,1.0036691
232927,0.9975167
232928,0.9984563
232929,0.9996612
232930,1.0169235
232931,1.0292096
232932,1.0234344
232933,1.0119586
232934,1.0065986
232935,1.0065161
232936,1.006288
232937,1.0011805
232938,1.004119
232939,1.0009073
232940,0.9964119
232941,1.0031692
232942,0.99904746
232943,0.9999477
232944,1.004332
232945,0.99858123
232946,0.9993761
232947,0.99619216
232948,1.0041362
232949,1.0005877
232950,0.99790704
232951,0.99964213
232952,1.0020323
232953,0.99673826
232954,0.9933879
232955,0.9981585
232956,1.0003706
232957,1.0007982
232958,1.0000633
232959,1.000542
232960,1.0016385
232961,1.0021105
232962,0.99584335
232963,0.9982862
