c,f
223399,0.99914587
223400,0.99922764
223401,1.0021625
223402,0.9957001
223403,0.9997388
223404,1.0028265
223405,1.0016888
223406,0.9995115
223407,1.0058357
223408,1.0026436
223409,1.1413306
223410,1.030383
223411,1.01856
223412,1.0275408
223413,1.0171406
223414,1.0079572
223415,1.0067929
223416,1.0084214
223417,1.0036951
223418,1.0043051
223419,0.9998029
223420,1.0104318
223421,1.0050515
223422,1.0065622
223423,1.0016781
223424,1.0012705
223425,1.0051203
223426,1.0017102
223427,1.0050641
223428,1.0083407
223429,0.9903525
223430,0.9928541
223431,1.0029063
223432,1.003778
223433,1.009145
223434,0.996896
223435,1.0029727
223436,1.0013611
223437,0.9986385
223438,1.0043131
223439,0.9985201
223440,1.0027682
223441,0.9896559
223442,0.9983358
223443,1.0007715
223444,1.0013137
