c,f
79913,0.9982243
79914,1.001012
79915,1.0012274
79916,0.99590176
79917,1.0054473
79918,0.9989778
79919,0.99978405
79920,1.000851
79921,0.99768347
79922,0.9998242
79923,1.001261
79924,1.0002313
79925,0.999877
79926,0.999942
79927,0.9997131
79928,0.99985635
79929,0.99844444
79930,1.0016183
79931,0.9993519
79932,1.002404
79933,0.9978238
79934,0.9999132
79935,1.0027351
79936,0.99913645
79937,0.9955575
79938,0.99608815
79939,0.99748576
79940,1.0012376
79941,0.9981698
79942,1.0031563
79943,1.0016483
79944,0.9991906
79945,0.99797946
79946,1.000229
79947,1.0009648
79948,1.003368
79949,1.0001819
79950,1.0032617
79951,1.000846
79952,0.99895555
79953,0.9994352
79954,1.0047513
79955,1.0041962
79956,1.0001713
79957,1.0014436
79958,1.0005382
79959,1.0052577
79960,1.0049987
79961,1.0020136
79962,1.0036138
79963,1.0058132
79964,1.004884
79965,1.0047125
79966,1.0043112
79967,1.0080255
