c,f
304801,1.0018674
304802,0.99486756
304803,0.99911946
304804,0.99580765
304805,0.99145365
304806,0.9956895
304807,0.99961066
304808,1.0015893
304809,0.9975632
304810,0.9995236
304811,0.99568176
304812,0.99669516
304813,0.9979245
304814,0.99908227
304815,0.99940556
304816,0.99979144
304817,1.0772228
304818,1.5166749
304819,1.5126805
304820,1.3045385
304821,1.1951944
304822,1.1452016
304823,1.1104499
304824,1.0771606
304825,1.0632123
304826,1.0533787
304827,1.0348916
304828,1.0325422
304829,1.0252876
304830,1.0229576
304831,1.0215513
304832,1.0148647
304833,1.0130353
304834,1.0135434
304835,1.0122845
304836,1.0099332
304837,1.0066065
304838,1.0056084
304839,1.0063351
304840,1.001586
304841,1.0055312
304842,1.003217
304843,1.0061799
304844,1.0025438
304845,0.99918014
304846,1.0013895
304847,0.9981045
304848,1.0019338
304849,1.0033993
304850,1.0081756
304851,0.9959891
304852,0.9939467
304853,0.9976755
304854,0.99898016
304855,0.9995485
304856,0.9950776
304857,0.9933146
304858,0.99705625
304859,0.99663883
304860,0.99888724
304861,0.99774545
304862,0.9990384
304863,1.0011703
304864,0.99457127
304865,0.9919702
