c,f
175223,1.0151957
175224,1.0073135
175225,1.0009491
175226,1.0033565
175227,1.0143056
175228,1.0080013
175229,1.0105498
175230,0.99691296
175231,0.9880797
175232,0.9922306
175233,0.9904043
175234,1.0269809
175235,0.99130166
175236,0.9786375
175237,1.011371
175238,0.9956584
175239,1.031808
175240,1.0015242
175241,0.9830619
175242,0.993909
175243,0.99056333
175244,0.9738693
175245,0.97856075
175246,0.9932738
175247,0.99922127
175248,1.0340955
175249,1.0109619
175250,1.002284
175251,1.0078651
175252,0.99718386
175253,0.9903067
175254,1.020648
175255,1.0009267
175256,0.99825096
175257,0.9769428
175258,1.0171906
175259,1.0163672
175260,1.0011374
175261,0.99187106
175262,1.0091987
175263,1.0098418
175264,0.99472237
175265,0.9854752
175266,0.9943937
175267,0.99441874
175268,1.0127553
175269,1.0100436
175270,1.0278772
175271,0.9849612
175272,0.96908855
175273,1.1596471
175274,1.0495622
175275,1.0559543
175276,0.99565524
175277,1.0188395
175278,1.0045863
175279,1.007835
175280,1.0095831
175281,1.0337068
175282,1.0099214
175283,1.0008862
175284,1.018979
175285,0.9912655
175286,0.99917334
175287,0.9984972
175288,0.99307376
175289,0.98853683
175290,1.0171725
175291,0.98782766
175292,1.0008976
175293,1.0085657
175294,1.0000178
175295,0.9983918
175296,1.0009508
175297,1.0192175
175298,0.98380053
175299,1.0024339
175300,0.98811156
175301,1.0062822
175302,0.9781716
175303,0.9829787
175304,0.9902737
175305,0.99873096
175306,1.0092683
175307,1.0125185
175308,1.0070946
175309,0.9898998
175310,1.0044184
175311,1.0206228
175312,0.9981146
175313,0.9759244
175314,0.9945397
175315,1.0118798
175316,1.0149096
175317,0.9923649
175318,0.99002117
175319,1.0285878
175320,0.99774426
175321,1.0009423
175322,1.009755
175323,0.9766755
175324,0.98737
175325,1.0009491
175326,1.0207762
175327,0.9895437
175328,1.0006291
175329,1.0177995
175330,1.0049533
175331,0.9725692
175332,1.0020808
175333,1.0042536
175334,1.0122968
175335,1.007444
175336,0.9798311
175337,0.99582565
175338,0.99772567
175339,0.9898415
175340,0.97968215
175341,1.0016482
175342,0.9997868
175343,1.0053906
175344,1.0125059
175345,1.027739
175346,1.0102464
175347,0.9862659
175348,1.0009342
175349,0.9903761
175350,0.979388
175351,0.99893445
175352,0.9950482
175353,1.0147356
175354,1.0130434
175355,1.0149583
175356,0.9955632
