c,f
223531,1.0214744
223532,0.996324
223533,0.9895627
223534,1.0153649
223535,1.0043106
223536,1.0090421
223537,0.9926508
223538,0.98975533
223539,1.0025077
223540,1.0009274
223541,1.3081962
223542,1.1793334
223543,1.097475
223544,1.0433183
223545,1.0483339
223546,1.0254163
223547,0.99602956
223548,1.0064368
223549,1.0644095
223550,1.0254573
223551,0.9769854
223552,0.9787195
223553,1.0166129
223554,1.01353
223555,1.0151557
223556,1.0046995
223557,1.0088061
223558,0.9910155
223559,0.98831856
223560,1.0178436
223561,1.0077448
223562,1.0323472
223563,0.9925607
223564,0.9985884
223565,1.0170196
223566,0.9963494
223567,1.0144416
223568,1.0068686
223569,1.0031987
223570,1.0324116
223571,1.006762
223572,1.0035131
223573,0.996433
223574,1.0241846
223575,0.9993683
223576,1.0115519
