c,f
154087,0.9997537
154088,0.9946515
154089,0.9908473
154090,0.99519837
154091,1.0096073
154092,0.98946565
154093,1.0139318
154094,1.0120004
154095,0.99013096
154096,0.99554
154097,1.0042803
154098,1.005299
154099,1.006113
154100,1.0123509
154101,0.98721015
154102,1.0064005
154103,1.0004408
154104,1.0056317
154105,1.0021647
154106,0.9908754
154107,1.0103273
154108,0.99015534
154109,0.9945686
154110,0.98519516
154111,1.0010728
154112,1.0066806
154113,0.99075234
154114,1.0047086
154115,0.9900029
154116,1.0045902
154117,1.0101689
154118,0.99205446
154119,1.0212108
154120,0.9971905
154121,1.0043042
154122,1.00053
154123,0.9961592
154124,0.98562664
154125,1.0098308
154126,0.986846
154127,1.0100765
154128,1.0000217
154129,1.0071096
154130,1.00618
154131,0.99168193
154132,1.0111169
154133,0.98273724
154134,1.0131009
154135,0.9834574
154136,1.0103601
154137,1.0777773
154138,1.0473138
154139,1.0382928
154140,1.0339459
154141,1.03111
154142,1.0227544
154143,1.007407
154144,1.0246332
154145,1.034571
154146,1.008522
154147,0.9960155
154148,1.0003331
154149,1.0011475
154150,0.9922916
154151,0.994362
154152,1.0061264
154153,0.98868704
154154,1.0084955
154155,1.0079491
154156,0.9889397
154157,0.997679
154158,0.9927642
154159,0.9795235
154160,1.0093756
154161,1.0016341
154162,0.99877334
154163,1.0026137
154164,1.0055362
154165,1.0098176
154166,0.9951529
154167,0.9945725
154168,1.0005747
154169,1.009867
154170,1.0003613
154172,1.0047936
154173,1.0033296
154174,1.0145128
154175,0.9991642
154176,0.99863255
154177,1.0078713
154178,1.0064567
154179,0.98750126
154180,0.9849647
154181,1.004346
154182,0.9881569
154184,0.99271804
154185,0.9869569
154186,1.0130138
154187,1.0089225
154188,1.0095899
154189,0.9890346
154190,0.99556327
154191,1.0116999
154192,0.98701316
154193,0.99363774
154194,1.0095809
154195,0.9827031
154196,1.011165
154197,1.0036744
154198,0.9932958
154199,0.99369323
154200,0.9790739
154201,1.0091362
154202,0.9912575
154203,1.0178465
154204,1.0102124
154205,1.0065482
154206,1.004386
154207,1.0092189
154208,0.99023503
154209,0.988162
154210,0.99996567
154211,1.001026
154212,0.98022383
154213,1.0016097
154214,1.0042304
154215,0.9970382
154216,1.0113031
154217,1.0091981
154218,1.0108404
154219,1.0058037
154220,1.0027069
