c,f
71668,1.0117326
71669,1.036892
71670,0.97765994
71671,0.98003584
71672,0.99962
71673,0.99115807
71674,0.98558813
71675,1.0158558
71676,1.0380019
71677,1.052786
71678,1.0412772
71679,1.1023452
71680,1.1243536
71681,1.140046
71682,1.1024197
71683,1.1020075
71684,1.0732188
71685,1.0998077
71686,1.1333051
71687,1.0783919
71688,1.1104186
71689,1.1071335
71690,1.0525111
71691,1.0350678
71692,1.0517601
71693,1.0609384
71694,1.054148
71695,1.0608059
71696,1.0593771
71697,1.0283542
71698,1.0528224
71699,1.0577856
71700,1.0086949
71701,1.0437697
71702,1.0242658
71703,1.0407382
71704,1.0236236
71705,1.0088658
71706,1.0321746
71707,1.0151076
71708,1.0249878
71709,1.0039781
71710,1.0448697
71711,1.0040133
71712,0.997577
