c,f
283990,0.9986991
283991,1.0027902
283992,1.0021657
283993,0.99541366
283994,1.000529
283995,0.99795437
283996,0.995562
283997,0.99863106
283998,0.9956171
283999,1.0009383
284000,1.0529912
284001,1.116366
284002,1.1153922
284003,1.0641851
284004,1.0296926
284005,1.0240183
284006,1.0141407
284007,1.0141587
284008,1.0094498
284009,1.0093366
284010,1.0027554
284011,1.0041248
284012,1.0037578
284013,1.0042714
284014,1.0054525
284015,1.0004914
284016,1.0023274
284017,1.0008554
284018,0.9968457
284019,1.0020423
284020,0.99697685
284021,1.0000334
284022,0.9975951
284023,0.99991554
284024,1.002457
284025,0.9968093
284026,0.996822
284027,0.99608266
284028,0.9930417
284029,0.99634945
284030,0.9984905
