c,f
106959,0.9908834
106960,0.99878854
106961,0.9966964
106962,0.97777003
106963,1.0053538
106964,0.9837563
106965,0.99465483
106967,1.0059161
106968,0.9977748
106969,1.0545627
106970,1.056075
106971,1.0559642
106972,1.0435957
106973,1.0460777
106974,1.0423608
106975,1.0761261
106976,1.0697384
106977,1.0774738
106978,1.084081
106979,1.065207
106980,1.0444722
106981,1.0466294
106982,1.0501002
106983,1.0432892
106984,1.0462928
106985,1.0267513
106986,1.0312543
106987,1.0113703
106988,1.0285296
106989,1.0265807
106990,1.0075948
106991,1.019709
106992,1.0100785
106994,1.0248512
106995,1.031424
106996,1.036274
106997,1.0284393
106998,1.0378199
106999,1.0266082
107000,1.0336276
107002,1.0100259
107003,1.0146015
107004,0.9974843
107005,1.0141168
107006,1.0185438
107007,1.0042368
107009,1.0105423
107010,1.005351
107011,1.0018638
107012,1.0004095
107013,1.004276
107014,1.0107875
107015,0.9991031
