c,f
102531,0.99222296
102532,0.98712146
102533,0.99892384
102534,1.009279
102535,1.0061418
102536,0.9932424
102537,0.9932779
102538,1.0112264
102539,0.9929409
102540,0.99657875
102541,1.1776212
102542,1.0500721
102543,1.0414348
102544,1.0294049
102545,1.0208608
102546,1.0053382
102547,1.0158582
102548,1.0229754
102549,1.0142169
102550,1.020792
102551,0.99779814
102552,1.0105689
102553,1.0006248
102554,1.0094664
102555,1.0143062
102556,1.0099869
102557,1.0150573
102558,0.9877386
102559,1.0105449
102560,1.0070794
102561,1.0097919
102562,1.0116473
102563,1.0134588
102565,1.0119575
102566,1.0055637
102567,1.0011327
102568,1.0157821
102569,0.9973873
102570,1.0103649
102571,1.0029382
102572,0.9863158
102573,1.0113565
