c,f
154611,0.9964194
154612,1.0054594
154613,0.9985119
154614,1.001771
154615,0.99347425
154616,0.9908674
154617,0.9936206
154618,0.9947256
154619,0.9967766
154620,0.99468535
154621,1.4209356
154622,1.4020734
154623,1.3192786
154624,1.2277746
154625,1.1731954
154626,1.1548699
154627,1.1343518
154628,1.1301113
154629,1.1324115
154630,1.1229248
154631,1.1072782
154632,1.1171943
154633,1.0803947
154634,1.1050773
154635,1.0821788
154636,1.063574
154637,1.0708183
154638,1.0657253
154639,1.0607121
154640,1.0542486
154641,1.0608314
154642,1.0496813
154643,1.019136
154644,1.0198635
154645,1.0206902
154646,1.0119554
154647,1.0057709
154648,1.0104141
154649,1.0068794
154650,1.0123147
154651,1.0036076
154652,1.0161797
154653,1.0228049
154654,0.99536514
154655,1.0054536
