c,f
322074,0.9992182
322075,1.003373
322076,0.9977691
322077,0.99948823
322078,1.0001023
322079,1.0010867
322080,1.0004565
322081,0.99735487
322082,1.0021882
322083,0.9982539
322084,0.9984673
322085,1.0006517
322086,0.9998145
322087,1.0000267
322088,1.0001899
322089,1.0014288
322090,1.0003052
322091,1.0003526
322092,1.0028318
322093,0.9981873
322094,0.9989838
322095,0.99916583
322096,0.99881953
322097,0.9976965
322098,0.998493
322099,1.0011609
322100,1.0029821
322101,0.9984828
322102,1.0021718
322103,1.0019137
322104,1.0013187
322105,0.9990485
322106,1.0020136
322107,0.99871314
322108,0.99766606
322109,1.0003972
322110,0.9987479
322111,0.99942476
322112,0.9984516
322113,1.0016569
322114,0.9975773
322115,0.997115
322116,0.9944978
322117,1.001823
322118,0.998521
322119,1.0008501
322120,0.99988765
322121,1.0010862
322122,0.99784887
322123,1.000725
322124,1.0199323
322125,1.0204142
322126,1.0102409
322127,1.0071262
322128,1.0042362
322129,1.005824
322130,1.0075573
322131,1.0036732
322132,1.0006435
322133,1.0013874
322134,1.0012422
322135,1.0012
322136,1.0031295
322137,1.0016257
322138,1.0021093
322139,0.9992219
322140,0.99998766
322141,1.0009912
322142,1.0033613
322143,0.9991892
322144,0.99874383
322145,0.9986075
322146,0.9976006
322147,0.9973519
322148,1.003584
322149,1.000077
322150,0.9986615
322151,0.9988661
322152,1.0024005
322153,1.0021218
322154,0.9990774
322155,0.9999943
322156,0.99918514
322157,0.99902695
322158,0.9999474
322159,1.002773
322160,1.0006847
322161,0.99754
322162,0.9983331
322163,1.0012474
322164,1.0019453
322165,0.99893636
322166,1.000185
322167,0.9964906
322168,1.0001636
322169,1.00352
322170,0.9995597
322171,0.99934906
322172,1.0008205
322173,0.9999593
322174,1.0015275
322175,0.9972655
322176,1.0028703
322177,1.0013767
322178,1.0002317
322179,1.0006402
322180,1.000679
322181,0.9998133
322182,0.99888027
322183,0.998207
322184,0.99848014
322185,1.0000378
322186,0.9992288
322187,1.0002089
322188,1.0022057
322189,1.0007504
322190,0.9959203
322191,0.9973416
322192,1.000269
322193,0.9990713
322194,0.99989426
322195,0.9993757
322196,0.9994504
322197,1.0008712
322198,0.9985046
322199,1.001216
322200,1.0026989
322201,1.0008725
322202,1.0000559
322203,1.0009443
322204,1.0002544
322205,1.0016047
322206,0.9990102
322207,1.0013609
