c,f
286465,0.9994578
286466,0.9998949
286467,0.9992884
286468,0.99994415
286469,0.9985022
286470,1.0001954
286471,0.9993854
286472,1.0007628
286473,0.9922716
286474,0.9994494
286475,1.000165
286476,0.9989856
286477,0.99843335
286478,0.99855465
286479,0.9988879
286480,1.0002215
286481,0.9991295
286482,1.0038428
286483,1.0037394
286484,1.0488875
286485,1.0238544
286486,1.0112096
286487,1.0102682
286488,1.0064385
286489,1.0062561
286490,1.0053505
286491,1.0058764
286492,1.0040096
286493,1.0033758
286494,1.0010928
286495,1.0015813
286496,1.0024906
286497,1.0014337
286498,1.0025392
286499,1.0008891
286500,1.0014677
286501,1.0013683
286502,0.99460995
286503,0.99885345
286504,0.9995383
286505,1.0012226
286506,1.0011679
286507,0.9993431
286508,1.000769
286509,1.0005689
286510,0.9982119
286511,1.0002348
286512,1.0014244
286513,1.0002382
286514,1.0007806
286515,1.0023527
286516,1.0005836
286517,1.0010244
286518,0.99976194
286519,0.9999905
286520,0.9993818
286521,1.0000999
286522,1.0006216
286523,1.0008721
286524,1.0004724
286525,1.0017639
286526,1.0011461
286527,0.9997909
286528,1.0002058
286529,0.99846196
286530,1.0005057
286531,0.99990743
286532,1.0001776
286533,1.0001928
