c,f
258382,0.98040396
258383,0.99372
258384,1.0234603
258385,1.0113446
258386,1.0011119
258387,1.0118302
258388,0.97815955
258389,0.994953
258390,0.9966975
258391,0.9813629
258392,0.243486
258393,0.7614975
258394,0.8803319
258395,0.89910626
258396,0.89412653
258397,0.92114174
258398,0.9384105
258399,0.9586243
258400,0.969148
258401,0.9827122
258402,0.9452555
258403,0.9787849
258404,0.98723793
258405,0.9791934
258406,0.9506623
258407,0.99148333
258408,0.9931527
258409,0.99745935
258410,1.0197722
258411,0.9798154
258412,1.0383382
258413,0.96781784
258414,0.9982478
258415,0.969748
258416,0.9967772
258417,1.0020303
258418,1.0035113
258419,0.9785407
258420,1.0219206
258421,1.0131042
258422,0.9832376
258423,0.9956933
258424,1.0227147
258425,1.0116558
258426,1.0088494
258427,1.0077285
258428,0.99695647
