c,f
152587,1.0100726
152588,0.98100996
152589,0.98897845
152590,0.9682917
152591,1.001755
152592,1.0106804
152593,0.99498445
152594,0.99745893
152595,1.0124989
152596,1.0133604
152597,0.9994755
152598,0.9930185
152599,0.99175364
152600,0.9977547
152601,1.0074492
152602,0.99520564
152603,1.001038
152604,1.0021206
152605,1.0081953
152606,1.0099188
152607,1.0161325
152608,1.0024445
152609,0.99515665
152610,0.9916109
152611,1.0013306
152612,1.0107673
152613,0.9909853
152614,1.0168102
152615,0.99641204
152616,0.9950787
152617,0.99471235
152618,0.98644274
152619,1.0209275
152620,1.0008782
152621,0.9837516
152622,1.0125283
152623,0.97886956
152624,1.0016284
152625,1.0131309
152626,1.032203
152627,1.0349945
152628,1.0277401
152629,1.0324099
152630,1.0229396
152631,1.0065278
152632,1.0330756
152633,1.0306469
152634,1.0296105
152635,1.0303228
152636,1.0139077
152637,1.1007434
152638,1.0449554
152639,1.0338812
152640,1.0079165
152641,1.0216888
152642,1.0212911
152643,1.0209751
152644,1.012781
152645,1.0103545
152646,1.0242417
152647,1.0185759
152648,1.0017248
152649,1.0236236
152650,1.0046937
152651,0.99603397
152652,0.98940235
152653,0.9881529
152654,0.98581135
152655,1.0093313
152656,0.98464084
152657,0.99950594
152658,0.9930488
152659,0.9979262
152660,1.004693
152661,1.0124792
152662,0.9978325
152663,0.9750413
152664,0.9880115
152665,1.0176089
152666,0.9898633
152667,1.0088565
152668,1.0175318
152669,1.0065318
152670,0.9957133
152671,0.9913193
152672,0.985146
152673,0.9983074
152674,0.9947812
152675,1.000395
152676,1.00078
152677,0.99539566
152678,1.0000674
152679,1.0036447
152680,1.0015781
152681,0.9927795
152682,1.0111963
152683,1.0003879
152684,1.0077875
152685,0.9952507
152686,1.021505
152687,0.9881122
152688,1.012778
152689,0.9898813
152690,0.99417984
152691,1.0068326
152692,1.0096322
152693,1.0008777
152694,0.99393374
152695,0.9964426
152696,1.0100527
152697,1.0060508
152698,0.98509455
152699,0.99839973
152700,0.9918856
152701,0.9993233
152702,0.99632555
152703,1.0026946
152704,1.0047284
152705,1.0047966
152706,1.0048279
152707,0.9974701
152708,0.9904573
152709,0.9956255
152710,0.9750714
152711,1.0067799
152712,1.0018543
152713,1.008031
152714,1.01373
152715,1.0084735
152716,1.0034419
152717,1.0021616
152718,0.99706215
152719,0.98349947
152720,1.0000339
152721,1.0077857
152722,0.99530256
152723,0.99799037
152724,1.0082947
152725,0.99113536
152726,1.0009441
152727,0.99800885
152728,1.0136473
