c,f
297060,1.0010841
297061,1.170591
297062,1.070781
297063,1.093643
297064,1.0362856
297065,1.1806842
297066,1.1872799
297067,1.2060528
297068,1.0476085
297069,0.99551696
297070,1.1291461
297071,1.1807464
297072,1.1303141
297073,0.9905394
297074,1.1440929
297075,1.0888495
297076,0.9254433
297077,1.2119125
297078,1.0125959
297079,1.1023754
297080,1.0724434
297081,0.97185415
297082,1.1348236
297083,0.9983125
297084,1.2284874
297085,1.1827124
297086,1.1571761
297087,1.0274287
297088,1.0018715
297089,1.1587614
297090,1.020006
297091,1.196591
297092,1.0230306
297093,1.1622237
297094,1.069389
297095,1.140562
297096,1.0104089
297097,1.0515987
297098,1.0816015
