c,f
235933,1.0014611
235934,1.0003273
235935,1.0006754
235936,0.9998512
235937,0.9982209
235938,1.0036418
235939,0.99820346
235940,1.0030789
235941,0.9968743
235942,1.0018765
235943,0.9971667
235944,1.0038097
235945,0.9994064
235946,0.9998405
235947,1.0006219
235948,1.0000103
235949,1.0011293
235950,0.9996973
235951,0.9973617
235952,0.9982479
235953,1.0017613
235954,0.99924076
235955,1.0001544
235956,0.9968636
235957,0.9999954
235958,1.0010448
235959,0.9986409
235960,0.9981473
235961,1.002697
235962,0.9963476
235963,1.0000205
235964,1.0001832
235965,1.0008237
235966,0.9990302
235967,0.99804044
235968,1.0011852
235969,1.0014393
235970,1.0011953
235971,0.99882364
235972,0.99650395
235973,1.001191
235974,1.0039831
235975,0.9986225
235976,1.0036063
235977,1.0016713
235978,0.99843025
235979,0.99594736
235980,0.9995844
235981,0.9993098
235982,0.9980171
235983,1.0116656
235984,1.0093987
235985,1.0064445
235986,1.0045753
235987,1.0038332
235988,1.0054771
235989,1.0071256
235990,0.99879074
235991,1.0026202
235992,1.0007085
235993,1.0043291
235994,1.0045266
235995,1.0009663
235996,1.0012244
235997,0.99909526
235998,1.0036222
235999,1.0000405
236000,1.0002168
236001,1.0004988
236002,1.0002903
236003,0.99939275
236004,1.0021672
236005,1.0013564
236006,1.0020361
236007,0.99912095
236008,1.0008037
236009,0.99818885
236010,0.9988013
236011,1.0008659
236012,0.99981576
236013,0.9999825
236014,1.0009351
236015,1.0033346
236016,0.9988324
236017,0.9998714
236018,1.0003291
236019,0.99912065
236020,1.0004052
236021,0.9978491
236022,0.9991901
236023,1.0001644
236024,1.000065
236025,0.99848634
236026,0.9979268
236027,1.0017666
236028,0.99698824
236029,1.0044549
236030,1.0008163
236031,0.99965674
236032,0.9984942
236033,1.0008332
236034,1.0000027
236035,0.997776
236036,1.0011038
236037,1.0001929
236038,0.9983749
236039,1.0020988
236040,1.0017456
236041,1.0014719
236042,1.0008801
236043,0.9990688
236044,0.99688566
236045,1.0015378
236046,0.99964076
236047,1.0016402
236048,1.0010713
236049,0.9985939
236050,1.002178
236051,0.99971026
236052,0.99773204
236053,0.9992678
236054,0.9990601
236055,0.9995049
236056,0.99744433
236057,0.99871796
236058,0.9983941
236059,0.9969276
236060,1.0024909
236061,1.0015843
236062,1.0012081
236063,1.001639
236064,0.9988714
236065,1.0022854
236066,1.0033818
