c,f
239676,1.0007076
239677,1.000167
239678,0.99889475
239679,1.0000422
239680,0.99759674
239681,1.0044942
239682,0.9991185
239683,0.9987663
239684,1.0006646
239685,0.99584997
239686,0.9977462
239687,0.9980328
239688,0.9991436
239689,1.0867419
239690,1.0805941
239691,1.0585697
239692,1.0739294
239693,1.0540088
239694,1.0343447
239695,1.0260384
239696,1.0258075
239697,1.0197846
239698,1.0195615
239699,1.0216191
239700,1.0177397
239701,1.0090564
239702,1.0070463
239703,1.012261
239704,1.0063558
239705,1.0076315
239706,1.0050205
239707,1.0086911
239708,1.0058849
239709,1.0051289
239710,1.0087059
239711,1.009274
239712,1.0074725
239713,1.0048902
239714,1.0063207
239715,1.0054525
239716,0.99891716
239717,1.0039498
239718,1.0033486
239719,1.0022453
239720,1.0014293
239721,1.0076429
239722,1.0044312
239723,1.006271
239724,1.0033954
239725,1.0057105
239726,1.0058236
239727,1.0074669
239728,1.0036687
