c,f
143589,1.0018164
143590,0.9991011
143591,1.0006679
143592,1.0004532
143593,1.0013573
143594,1.0020821
143595,0.9996317
143596,1.0004312
143597,0.9996455
143598,0.99978703
143599,1.0104951
143600,1.0079532
143601,1.0121447
143602,1.0112736
143603,1.0054958
143604,1.0038584
143605,1.003508
143606,1.0061373
143607,1.0006001
143608,1.00063
143609,1.0039676
143610,1.0041459
143611,0.9994966
143612,1.0017207
143613,1.0000087
143614,1.0029292
143615,0.9980965
143616,1.0013402
143617,0.9997823
143618,1.0034513
143619,0.99942094
143620,0.9964523
143621,1.0027936
143622,1.0021161
143623,0.9980658
143624,1.0000861
143625,0.99939567
143626,0.99514234
143627,1.0004338
143628,0.9972799
143629,0.9995142
143630,1.001345
143631,0.99830145
143632,1.0034685
143633,0.9960318
143634,0.9992886
143635,1.0016384
