c,f
96686,1.0037994
96687,1.003539
96688,1.0030522
96689,1.0029544
96690,1.0024562
96691,1.0018232
96692,1.0020747
96693,1.0031328
96694,1.0041963
96695,1.0032216
96696,1.2121471
96697,1.1887894
96698,1.1068681
96699,1.0578696
96700,1.0433909
96701,1.0300586
96702,1.021892
96703,1.0244929
96704,1.0208894
96705,1.0173779
96706,1.017493
96707,1.0119835
96708,1.0129862
96709,1.0107588
96710,1.0114534
96711,1.009062
96712,1.0039858
96713,1.0069627
96714,1.0057665
96715,1.0049889
96716,1.00509
96717,1.0032667
96718,1.0050806
96719,1.0017502
96720,1.0015556
96721,1.0027423
96722,1.0035127
96723,1.0020089
96724,1.0023353
96725,1.002283
96726,1.0022804
96727,1.0028173
96728,1.0023937
96729,1.0038869
96730,1.0048093
96731,1.0039243
96732,1.0029784
96733,1.003358
96734,1.0019305
96735,1.001776
96736,0.9987936
96737,1.0005062
96738,1.0022677
96739,1.0041215
96740,1.0008588
96741,1.0002136
