c,f
109935,1.0066273
109936,1.0032816
109937,1.0114751
109938,0.997109
109939,0.98396295
109940,0.99977154
109941,1.0013945
109942,0.9974944
109943,0.99386936
109944,1.0044305
109945,0.98962533
109946,0.987008
109947,1.0070783
109948,0.9945285
109949,1.0458763
109950,1.1213801
109951,1.1149701
109952,1.0930364
109953,1.069905
109954,1.0914412
109955,1.0885628
109956,1.077806
109957,1.0733384
109958,1.0672842
109959,1.062534
109960,1.0434188
109961,1.046921
109962,1.0396295
109963,1.0249152
109964,1.035363
109965,1.0209615
109966,1.0197513
109967,1.0241816
109968,1.0172604
109969,1.0069354
109970,1.0151472
109971,1.0157151
109972,0.9940748
109973,1.0073913
109974,1.0213846
109975,0.9820616
109976,0.9926631
109977,1.0028639
109978,1.0005414
109981,1.001995
109982,1.0105563
109983,1.0068887
109984,1.0060183
109985,0.9961014
109986,0.9958627
109987,1.0010612
109988,1.0121707
109989,1.0007105
109990,1.0081489
109991,1.0028623
