c,f
284439,1.0002862
284440,1.0005511
284441,1.0026933
284442,1.0049739
284443,1.0024172
284444,0.99913776
284445,1.0009854
284446,1.00446
284447,1.001465
284448,1.0046453
284449,1.0220534
284450,1.0105733
284451,1.0128617
284452,1.0086366
284453,1.0033442
284454,1.0104803
284455,0.99742866
284456,0.9969721
284457,0.9988294
284458,1.0005162
284459,0.9982529
284460,1.0043305
284461,0.9987125
284462,1.0056124
284463,0.9996888
284464,1.0001253
284465,0.9956867
284466,0.99920565
284467,0.99962294
284468,0.994501
284469,1.003272
284470,1.0011731
284471,0.99894035
284472,1.0038168
284473,1.0036812
284474,1.000817
284475,1.0025021
284476,0.994363
284477,1.0051663
284478,0.9995353
284479,0.99978477
284480,1.0025957
284481,1.0041991
284482,0.99392325
