c,f
259675,1.011054
259676,0.97984284
259677,0.9827168
259678,0.99629176
259679,1.014692
259680,1.0111033
259681,0.99746823
259682,1.0286386
259683,1.0058644
259684,1.0402169
259685,1.02334
259686,1.021018
259687,1.0403804
259688,1.0169015
259689,1.0235246
259690,1.0192425
259691,1.0172597
259692,1.0355328
259693,1.0208867
259694,1.0317138
259695,1.0145388
259696,1.031083
259697,1.008591
259698,1.0242338
259699,1.0333744
259700,1.0194451
259701,1.0099663
259702,1.0253634
259703,1.0435184
259704,1.0329931
259705,1.0354953
259706,1.0302733
259707,1.0218107
259708,1.0285302
259709,1.0284331
259710,1.0447408
259711,1.0488222
259712,1.0378907
259713,1.0400802
259714,1.0480913
259715,1.0317178
259716,1.0075556
259717,1.0124437
259718,1.0347736
259719,1.0439405
259720,1.0409211
259721,1.0284137
259722,1.0423715
259723,1.0228834
259724,1.0264195
259725,1.0333806
259726,1.041418
259727,1.0065846
259728,1.0190107
259729,1.0480263
259730,1.0195062
259731,1.0205407
259732,1.0126071
259733,1.0216869
259734,1.0073003
259735,1.0293435
259736,1.0267354
259737,1.0238689
259738,1.0042547
259739,1.023618
259740,1.004949
259741,1.0198721
259742,1.0218186
259743,1.015447
259744,1.0048609
259745,0.9981374
259746,1.0073919
259747,0.99512506
259748,0.990804
259749,0.99150974
259750,1.0016024
259751,0.9722257
259752,1.001384
259753,0.9843827
259754,0.994362
259755,1.0066862
259756,0.9944578
259757,0.99935204
259758,1.0016984
259759,0.9995184
259760,0.99994475
259761,0.99679345
259762,1.0096648
259763,1.003109
259764,0.99739647
259765,0.99838495
259766,1.0056673
259767,1.0037796
