c,f
300312,0.9949903
300313,1.0036402
300314,0.9964164
300315,1.0023806
300316,1.002835
300317,1.0041388
300318,1.0045993
300319,1.0053
300320,1.0236508
300321,1.0144607
300322,1.0184364
300323,1.016875
300324,1.0186112
300325,1.0092081
300326,1.0166297
300327,1.0113555
300328,1.0104277
300329,1.0129162
300330,1.0143955
300331,1.0126194
300332,1.0003532
300333,1.0258833
300334,1.0056994
300335,1.004671
300336,1.0028008
300337,1.0031906
300338,1.0087761
300339,1.006183
300340,0.99774617
300341,1.0056697
300342,1.0070841
300343,0.99622136
300344,1.0021442
300345,0.99355763
300346,0.9921538
300347,0.99736744
300348,1.0060624
300349,1.0075362
300350,1.0012261
300351,0.9969315
300352,0.99875647
300353,0.99828756
300354,0.993482
300355,0.9952414
