c,f
294425,1.000887
294426,0.9998209
294427,1.000164
294428,0.99962527
294429,0.99925154
294430,1.0004468
294431,0.9997368
294432,0.9997281
294433,1.0006976
294434,0.99926937
294435,0.99964553
294436,1.0002564
294437,1.0004001
294438,0.9997438
294439,1.0085669
294440,1.0084342
294441,1.0085427
294442,1.0084924
294443,1.0070045
294444,1.0075616
294445,1.0087652
294446,1.0070628
294447,1.0062884
294448,1.0048859
294449,1.005827
294450,1.0041759
294451,1.0036728
294452,1.0039728
294453,1.0025855
294454,1.0023974
294455,1.001466
294456,1.001754
294457,1.0001948
294458,1.0010006
294459,1.0010492
294460,1.0005827
294461,1.0006906
294462,1.0001136
294463,1.0004609
294464,1.0007226
294465,1.0009516
294466,1.0003314
294467,1.0006381
294468,0.999995
294469,1.0006067
294470,1.0006162
294471,0.99941593
294472,0.9994043
294473,1.0000983
294474,0.9994621
294475,0.9996629
294476,0.99992293
294477,1.001157
294478,1.0002729
294479,1.0000927
294480,0.9991672
294481,0.9997999
