c,f
163299,1.0002275
163300,1.0045232
163301,0.9879566
163302,1.0099192
163303,1.0014172
163304,0.9890801
163305,0.9990908
163306,1.0006039
163307,0.9884859
163308,1.7408653
163309,1.3270364
163310,1.1461577
163311,1.0726368
163312,1.0546927
163313,1.051162
163314,1.0334027
163315,1.0371097
163316,1.0355325
163317,1.0226407
163318,1.0222125
163319,1.0202736
163320,1.0249139
163321,1.0109062
163322,1.0159523
163323,1.0123572
163324,1.0122194
163325,1.0173421
163326,1.0038855
163327,1.0122263
163328,1.0065972
163329,1.0043089
163330,1.0129715
163331,1.0178192
163332,1.0026628
163333,1.0074501
163334,1.003758
163335,1.0008471
