c,f
204000,0.9977596
204001,0.998914
204002,1.0023578
204003,0.99975425
204004,0.9996161
204005,0.99862266
204006,0.99695414
204007,1.0004283
204008,0.99742305
204009,0.9990725
204010,0.99562436
204011,0.9972393
204012,0.9997344
204013,1.1453524
204014,1.0896548
204015,1.0342115
204016,1.0303742
204017,1.025371
204018,1.0210897
204019,1.0169802
204020,1.0187395
204021,1.0133212
204022,1.014839
204023,1.0076063
204024,1.0083055
204025,1.0102338
204026,1.0037878
204027,1.006495
204028,1.0065217
204029,1.0007025
204030,1.0046564
204031,1.0025243
204032,1.005473
204033,1.000125
204034,1.0072353
204035,1.0001917
204036,1.000619
204037,0.9998473
204038,1.0018436
204039,1.0009639
204040,0.9985918
204041,1.0003103
204042,1.0003107
204043,0.9983246
204044,0.99790174
204045,1.0015191
204046,1.000098
204047,0.9968677
204048,1.0017339
204049,0.9987916
204050,1.0004858
204051,1.0015316
204052,0.99854064
