c,f
154781,1.0250934
154782,0.99642634
154783,1.0034162
154784,0.9946833
154785,1.0124357
154786,1.0174562
154787,1.0258523
154788,1.0434862
154789,1.0629222
154790,1.0397567
154791,1.0149634
154792,1.0265465
154793,1.0374558
154794,1.019675
154795,1.0342594
154796,1.0588139
154797,1.035483
154798,1.0429012
154799,1.033204
154800,1.0439566
154801,1.0366266
154802,1.0683337
154803,1.0528039
154804,1.029784
154805,1.0683359
154806,1.0484697
154807,1.0553476
154808,1.0759026
154809,1.0493885
154810,1.0442863
154811,1.0767553
154812,1.0346113
154813,1.0285447
154814,1.038556
154815,1.0422518
154816,1.0596634
154817,1.0508627
154818,1.0734179
154819,0.99525213
154820,1.0173924
154821,1.04055
154822,1.0224271
154823,1.0181181
154824,1.0506088
154825,1.033836
154826,1.0651523
154827,1.0171636
154828,1.0564307
154829,1.0181829
154830,1.0136037
154831,1.0067987
154832,1.0043383
154833,1.0435497
154834,1.0315465
154835,1.0095915
154836,0.9858868
154837,1.0085585
154838,1.0143108
154839,1.0002264
154840,1.0337044
154841,1.0139121
154842,1.0247864
154843,0.9817718
154844,0.9996164
154845,1.0135866
154846,1.0392121
154847,0.9947491
154848,1.0194373
154849,1.0075178
154850,0.9821719
154851,0.98606986
154852,1.0016428
154853,0.9988164
154854,1.0165278
154855,0.9957841
154856,0.98987055
154857,0.98894954
