c,f
320022,1.0022274
320023,0.9979506
320024,0.9979277
320025,0.9961956
320026,0.9948106
320027,0.99686646
320028,0.98988795
320029,1.0022217
320030,1.0022941
320031,1.0018039
320032,0.9971553
320033,0.99631333
320034,0.99521697
320035,1.0026722
320036,0.99874115
320037,1.004977
320038,0.9903423
320039,0.9973721
320040,0.99876326
320041,1.0021074
320042,1.0068762
320043,1.0177953
320044,1.0708534
320045,1.0683948
320046,1.0479469
320047,1.0351048
320048,1.0304506
320049,1.0350577
320050,1.0589786
320051,1.0483651
320052,1.0435607
320053,1.0404571
320054,1.0323851
320055,1.0353751
320056,1.0393639
320057,1.0310919
320058,1.0313159
320059,1.0273291
320060,1.0204055
320061,1.024389
320062,1.0219527
320063,1.0268279
320064,1.0153295
320065,1.0166336
320066,1.0048945
320067,1.0137241
320068,1.0071117
320069,1.0103295
320070,1.0037597
320071,1.0098046
320072,1.0109946
320073,1.0073314
320074,1.0136921
320075,1.0130817
320076,1.0046147
320077,1.0043604
320078,1.006914
320079,1.000061
320080,1.0032961
320081,1.0045801
320082,0.9962464
320083,1.0067867
320084,1.0040355
320085,1.0039036
320086,1.0006927
320087,1.0045285
320088,0.99920803
320089,0.9985357
320090,1.0004455
320091,0.9973476
320092,0.9989834
320093,1.0055553
320094,0.99528885
320095,1.0075251
320096,1.0024904
320097,1.0049198
320098,1.0008819
320099,0.99796367
320100,0.9982557
320101,0.997374
320102,0.9916747
320103,1.0071689
