c,f
159913,0.9986647
159914,0.9953166
159915,1.0278587
159916,1.0244673
159917,0.9944913
159918,0.99459684
159919,0.99820745
159920,1.0073376
159921,0.9993067
159922,0.9802615
159923,0.99664545
159924,0.9892098
159925,0.98457843
159926,1.0100904
159927,1.0114663
159928,0.98090196
159929,1.0028218
159930,0.9944426
159931,0.994871
159932,0.98110557
159933,0.9906651
159934,0.9795046
159935,0.9984708
159936,0.97815365
159937,1.0098499
159938,1.0202383
159939,1.0153142
159940,1.0266523
159941,0.9834124
159942,1.0082092
159943,1.0006123
159944,1.012425
159945,0.97326094
159946,1.0165013
159947,1.0064095
159948,0.9922272
159949,1.0103924
159950,0.9877594
159951,0.9894096
159952,1.0091362
159953,0.9928394
159954,0.988626
159955,1.0033662
159956,0.99950486
159957,0.9928511
159958,0.9994749
159959,1.0153784
159960,1.0038906
159961,0.9950683
159962,0.9904757
159963,1.0351596
159964,1.0789788
159965,1.0288695
159966,1.0203799
159967,0.9967344
159968,1.0005121
159969,1.0037091
159970,1.0346609
159971,1.003808
159972,0.9868221
159973,0.9962079
159974,1.0055665
159975,0.99612075
159976,1.0150183
159977,0.9983094
159978,1.0074879
159979,0.98569876
159980,0.98387575
159981,0.9908871
159982,1.008507
159983,1.0038617
159984,0.99459606
159985,0.9887621
159986,1.0031002
159987,1.0132259
159988,0.9922253
159989,0.9736538
159990,0.97511053
159991,1.0063714
159992,0.9956207
159993,1.0180852
159994,0.988224
159995,0.99694824
159996,1.005288
159997,1.0146725
159998,0.9829788
159999,1.0076741
160000,1.0068321
160001,1.0032607
160002,0.9983789
160003,1.0082349
160004,1.0207688
160005,1.0084878
160006,1.0073339
160007,0.9830978
160008,0.9838606
160009,0.9993376
160010,0.9876689
160011,1.0134308
160012,1.0092338
160013,1.0068759
160014,1.0011505
160015,0.9783373
160016,0.9897156
160017,1.0048516
160018,1.0049185
160019,1.0176077
160020,0.9947243
160021,0.9772088
160022,1.0159609
160023,0.9877511
160024,0.9900887
160025,1.0108666
160026,0.9959474
160027,0.99384665
160028,1.0007204
160029,0.9941143
160030,1.006848
160031,1.0089806
160032,1.0105563
160033,1.0129315
160034,0.98526645
160035,1.0048715
160036,1.015418
160037,1.0033907
160038,0.99276847
160039,1.0113708
160040,0.9853794
160041,1.0063283
160042,0.9893467
160043,1.0066822
160044,0.9831932
160045,1.0061172
160046,0.9827785
