c,f
132432,1.0029674
132433,0.9990811
132434,1.0024997
132435,1.0016922
132436,0.99808174
132437,0.99894905
132438,1.0028366
132439,1.0013812
132440,1.0045626
132441,1.0012432
132442,0.9991892
132443,0.999427
132444,1.0013413
132445,1.001156
132446,1.0012058
132447,0.99387026
132448,1.0038693
132449,0.99650764
132450,0.99809265
132451,1.0035422
132452,0.9965018
132453,0.99905753
132454,0.9984353
132455,0.9983188
132456,0.9997727
132457,1.0030211
132458,1.0002537
132459,0.9993275
132460,0.99777126
132461,1.0017099
132462,1.0014656
132463,1.0004075
132464,0.9999695
132465,0.9947519
132466,0.9994281
132467,0.9940568
132468,1.001028
132469,1.0017519
132470,1.002433
132471,1.0005
132472,1.0013598
132473,1.0008607
132474,0.997889
132475,0.9978342
132476,1.0016656
132477,1.0034708
132478,0.9962574
132479,0.9986558
132480,0.99800116
132481,0.99964684
132482,1.0126877
132483,1.0126336
132484,1.0062239
132485,1.0049922
132486,1.0050478
132487,1.0065975
132488,1.0074247
132489,1.0047009
132490,1.0004721
132491,1.0029497
132492,1.0005696
132493,1.0033977
132494,0.9999482
132495,0.9980928
132496,1.0017601
132497,1.0013819
132498,1.0020999
132499,0.99977255
132500,0.99684167
132501,1.0018544
132502,0.9995566
132503,0.9988516
132504,0.99783474
132505,1.0014344
132506,1.000143
132507,1.0008204
132508,0.9976706
132509,0.9998924
132510,1.0016483
132511,0.9978472
132512,1.0011891
132513,1.002478
132514,0.9989393
132515,1.0010494
132516,0.99647987
132517,0.9969201
132518,1.0000166
132519,1.0006349
132520,0.99774593
132521,0.9989869
132522,0.99804074
132523,1.0000962
132524,1.0016613
132525,1.003786
132526,0.9985892
132527,1.0009345
132528,0.9985706
132529,1.0002499
132530,1.0032109
132531,0.9980527
132532,0.99907523
132533,1.0018449
132534,1.0010858
132535,0.9989527
132536,0.99966055
132537,0.99595445
132538,0.99764115
132539,0.9987755
132540,0.9986483
132541,0.99935335
132542,1.0037875
132543,0.99630636
132544,1.0030794
132545,1.0025101
132546,0.99672306
132547,0.99970615
132548,0.9994879
132549,1.0023712
132550,1.0018849
132551,0.99878967
132552,1.0035495
132553,0.99887055
132554,1.0037776
132555,0.99946654
132556,1.0015514
132557,0.9990204
132558,0.99803674
132559,1.0016619
132560,1.0004638
132561,1.0027134
132562,0.99722856
132563,1.000644
132564,0.99354005
132565,1.000245
