c,f
239956,0.97634846
239957,1.0048746
239958,1.0068486
239959,0.997305
239960,1.0088551
239961,0.97756046
239962,0.99742895
239963,0.99159557
239964,0.9958408
239965,0.9871333
239966,0.9952746
239967,0.9849727
239968,1.0044838
239969,0.99241966
239970,1.786609
239971,3.7637944
239972,2.13455
239973,1.565161
239974,1.3639625
239975,1.2729347
239976,1.2032663
239977,1.1753039
239978,1.1559975
239979,1.1153309
239980,1.1226661
239981,1.0897317
239982,1.1024759
239983,1.0695294
239984,1.0311439
239985,1.0624832
239986,1.0497103
239987,1.0467988
239988,1.0249164
239989,1.0291741
239990,1.0429444
239991,1.0158788
239992,1.0024319
239993,1.0202137
239994,1.0010315
239995,1.0236071
239996,1.03708
239997,0.9926177
239998,1.0068644
239999,1.0363349
240000,1.022741
240001,1.0343572
240002,0.98513865
240003,1.016963
240004,0.9947732
240005,0.9962234
240006,0.98361355
240007,0.9854353
240008,1.0187742
240009,1.0147016
240010,1.0071259
240011,1.0116345
240012,1.0003253
