c,f
146243,1.022525
146244,1.025645
146245,0.99161386
146246,0.98011535
146247,1.0057058
146248,1.0080932
146249,0.99170285
146250,1.0174019
146264,0.9938602
146265,0.95896566
146266,0.9972751
146267,0.99889404
146268,0.9741655
146269,1.0256423
146270,0.9681462
146271,1.0091915
146272,1.0016402
146273,0.9912296
146274,1.0012116
146275,0.9811178
146276,1.0132786
146277,1.0461448
146278,1.0237557
146279,0.97456235
146280,0.98654544
146281,1.0068965
146282,1.0402611
146283,0.98415
146284,1.0693696
146285,1.0167718
146286,0.9702092
146287,0.96341485
146288,1.029404
146289,0.9657779
146290,0.9965496
146291,1.0076643
146292,1.0147882
146293,1.0688363
146294,1.0715452
146295,1.0714458
146296,1.0467434
146297,1.035326
146298,1.0538151
146299,0.99533266
146300,1.0270642
146301,1.0223929
146302,1.0263062
146303,1.0280004
146304,1.0292392
146305,1.0125101
146306,0.985131
146307,1.0218848
146308,0.99806774
146309,1.035732
146310,1.0110608
146311,1.0284718
146312,1.0186956
146313,0.9993612
146314,1.0191258
146315,1.0231742
146316,1.0156916
146317,1.0212972
146318,0.9973373
146319,1.0015842
146320,1.0084974
146321,0.97631437
146322,1.0170085
146323,1.0113273
146324,0.9984271
146325,0.9844633
146326,0.97534615
146327,0.9995544
146328,0.98498565
146329,1.0280819
146330,0.9610153
146331,0.9778352
146332,0.9832967
146333,0.98081785
146334,0.97772276
146335,0.9727911
146336,1.0025615
146337,0.99087995
146338,1.0465226
146339,1.0037507
146340,1.0029835
146341,1.0058492
146342,0.9961654
146343,1.0107688
146344,0.99880767
146345,0.9876977
146346,1.0176097
146347,1.0046208
146348,1.0220988
146349,1.0089067
146350,1.0044211
146351,1.0091394
146352,1.0072824
146353,1.0008569
146354,0.97902966
146355,1.0417297
146356,0.99685955
146357,1.0037552
146358,1.0149456
146359,0.98909587
146360,1.0147741
146361,0.98486775
146362,0.9594534
146363,0.9980446
146364,1.0051684
146365,1.0158798
146366,0.9413953
146367,1.009435
146368,0.999107
146369,0.9995562
146370,1.0315149
146371,1.0012387
146372,1.0090152
146373,1.0111076
146374,0.9973551
146375,1.0048977
146376,1.012128
