c,f
238948,0.9984883
238949,0.99562174
238950,1.0012007
238951,0.9943294
238952,0.99756294
238953,0.9927251
238954,0.99642515
238955,0.99688756
238956,0.99586725
238957,0.99536043
238958,0.99640185
238959,0.9955757
238960,0.9940359
238961,0.99674904
238962,0.9968739
238963,1.0036664
238964,1.065877
238965,1.1056478
238966,1.114423
238967,1.1157073
238968,1.0960041
238969,1.0692116
238970,1.053422
238971,1.0457466
238972,1.0306743
238973,1.025768
238974,1.0260296
238975,1.0239178
238976,1.0240543
238977,1.0137401
238978,1.0170057
238979,1.0133923
238980,1.0021515
238981,1.0124129
238982,1.0095527
238983,1.0106112
238984,1.0112338
238985,1.0095072
238986,1.0108532
238987,1.0071348
238988,1.0040457
238989,1.005585
238990,1.0047518
238991,1.0059869
238992,1.0072083
238993,1.0034963
238994,1.0015774
238995,1.000206
238996,1.0036466
238997,1.0020016
238998,1.0012223
238999,1.0034052
239000,1.0040188
239001,1.0013436
239002,0.999657
239003,1.0046313
239004,0.9990165
239005,1.0006285
239006,1.0058118
239007,0.998816
239008,1.0007726
239009,1.0085288
239010,1.0020422
239011,1.0005727
239012,1.0026182
