c,f
270330,0.98023885
270331,0.9970553
270332,0.9805252
270333,0.98529446
270334,0.9976253
270335,1.0550616
270336,1.0292736
270337,1.0053167
270338,1.0017354
270339,1.026908
270340,1.9999865
270341,1.4247572
270342,1.23149
270343,1.1785781
270344,1.1922086
270345,1.1376656
270346,1.1252625
270347,1.1706239
270348,1.1155912
270349,1.0839717
270350,1.0736476
270351,1.0270272
270352,1.0521642
270353,1.0212331
270354,1.076079
270355,0.99688834
270356,1.0293466
270357,0.9894084
270358,0.978385
270359,1.0457922
270360,0.9746397
270361,1.0252429
270362,1.0109619
270363,1.0069416
270364,0.9699354
270365,1.017386
270366,0.97909886
270367,1.0035692
270368,0.96223414
270369,0.99716955
270370,1.0123202
270371,1.0150695
270372,0.9669735
270373,1.0724128
270374,1.0144453
270375,0.979096
270376,0.9634003
270377,1.0065932
270378,1.0677954
270379,0.9642103
270380,1.0152526
270381,1.0213431
