c,f
279744,1.0002251
279745,0.99990565
279746,1.0007446
279747,1.000561
279748,1.0007567
279749,0.99989384
279750,1.0004424
279751,1.0005901
279752,1.0041895
279753,1.0050399
279754,1.0025822
279755,1.0031607
279756,1.0024481
279757,1.002434
279758,1.001754
279759,1.0013715
279760,1.0008588
279761,1.0010792
279762,0.99929523
279763,0.99979603
279764,0.9999704
279765,1.0002422
279766,1.0006967
279767,0.99986064
279768,0.9997978
279769,0.9999577
279770,0.99980396
279771,0.99955255
279772,1.0003959
279773,0.9994447
279774,1.0001507
279775,1.0001405
279776,0.9994093
279777,1.001071
279778,1.0006472
279779,1.0004982
279780,0.9995674
279781,0.99893695
279782,0.99933386
279783,1.0000135
279784,0.9995077
279785,0.9994504
279786,1.0004392
279787,0.99899197
279788,1.0003855
279789,1.0002925
279790,1.000849
279791,1.0005215
279792,1.000869
279793,1.0017494
279794,1.0073165
279795,1.0088338
279796,1.0058467
279797,1.0041128
279798,1.0020423
279799,1.0025837
279800,1.0016125
279801,1.0024598
279802,1.0022702
279803,1.0025111
279804,1.0025067
279805,1.0030905
279806,1.0026516
279807,1.0029354
279808,1.0027992
279809,1.002803
279810,1.0030395
279811,1.0016685
279812,1.0021362
279813,1.0032102
279814,1.002259
279815,1.0022169
279816,1.0019917
279817,1.001714
279818,1.0012662
279819,1.0018702
279820,1.0013211
279821,1.0012362
279822,1.000774
279823,1.0019703
279824,1.0024217
279825,1.0029429
279826,1.0005419
279827,0.99970037
279828,1.0014672
279829,1.001598
279830,1.0008309
279831,1.0018487
279832,1.0011889
279833,1.0015261
279834,1.0004443
279835,1.0004205
279836,0.99964166
279837,1.000725
279838,0.9999625
279839,1.0004967
279840,1.0006789
279841,1.0006491
279842,0.9992338
279843,1.0000973
279844,1.0005797
279845,0.99997777
279846,0.99848485
279847,0.99957114
279848,0.9998534
279849,1.0007501
279850,0.99891365
279851,1.000048
279852,1.0001849
279853,0.9991037
279854,0.999045
279855,1.0001065
279856,0.9993169
279857,1.0005059
279858,1.0003213
279859,0.99954134
279860,1.0000106
279861,1.0005779
279862,1.0003377
279863,0.9999683
279864,1.000499
279865,0.9993458
279866,0.99904597
279867,0.99998784
279868,1.0006891
279869,0.9994423
279870,1.00017
279871,1.0005001
279872,0.99998844
279873,0.99956477
279874,0.99973947
279875,0.99959844
279876,1.0011218
279877,0.9992131
