c,f
122163,1.0013975
122164,0.9979321
122165,1.000142
122166,0.997616
122167,0.9964305
122168,0.9993622
122169,1.002663
122170,1.0044363
122171,1.0005548
122172,1.0013777
122173,1.0037495
122174,1.0084318
122175,1.0411648
122176,1.0190669
122177,1.0111187
122178,1.010721
122179,1.0124072
122180,1.0083123
122181,1.0101707
122182,1.0128596
122183,1.0093554
122184,1.0085489
122185,1.0053265
122186,1.0061322
122187,1.0021349
122188,1.0007615
122189,1.0033233
122190,1.0018741
122191,1.0008553
122192,1.0029545
122193,1.0034411
122194,1.0021219
122195,0.9995687
122196,1.0024769
122197,0.9977947
122198,1.0015526
122199,1.0003908
122200,1.002016
122201,1.0037291
122202,1.003202
122203,1.0006368
122204,1.0031661
122205,0.9980381
122206,0.99947685
122207,0.99931747
