c,f
124646,1.1829021
124647,1.0925282
124648,1.0612587
124649,1.0338577
124650,1.0435698
124651,0.9995877
124652,1.01675
124653,1.0403788
124654,1.0500777
124655,1.0334951
124656,1.0301865
124657,1.0394871
124658,1.0573208
124659,1.0541468
124660,1.0441155
124661,1.048527
124662,1.0572611
124663,1.051791
124664,1.0648553
124665,1.0687262
124666,1.0336305
124667,1.0423746
124668,1.0488583
124669,1.0625272
124670,1.0257813
124671,1.0424639
124672,1.0725715
124673,1.0364355
124675,1.0384343
124676,1.0462412
124677,1.0401078
124678,1.0231266
124679,1.0084245
124680,1.0187259
124681,1.0137467
124682,1.0296671
124683,1.0188419
124684,1.0222675
124685,1.0070841
124686,0.99624705
124687,1.0027177
124688,1.0053487
124689,1.0045183
124690,1.0055069
124691,1.0095246
124692,1.0269
124693,0.9781367
