c,f
159292,0.9943649
159293,0.9954078
159294,1.0080922
159295,0.99255973
159296,0.9972319
159297,0.99494725
159298,0.996836
159299,0.99703807
159300,0.99635386
159301,1.0034422
159302,1.3426712
159303,1.1701001
159304,1.0876955
159305,1.0666505
159306,1.0506952
159307,1.0435941
159308,1.0296324
159309,1.0225219
159310,1.0262908
159311,1.0186391
159312,1.0153599
159313,1.0166256
159314,1.0162224
159315,1.0121353
159316,1.0170145
159317,1.0066272
159318,1.0091325
159319,0.9995279
159320,1.0099841
159321,1.003673
159322,1.0028603
159323,1.0038264
159324,1.0055683
159325,0.9913354
159326,0.99390286
159327,0.99526316
159328,1.0080053
159329,1.0010378
159330,1.0050788
159331,1.0097156
159332,1.0089729
159333,1.0029739
159334,0.99309653
159335,0.99644756
159336,1.0028155
159337,0.9912899
159338,1.0061352
159339,1.001763
159340,0.9991411
159341,1.003815
