c,f
288444,1.0000901
288445,1.0027903
288446,1.0025553
288447,0.99921215
288448,0.9986673
288449,0.9997821
288450,1.0009397
288451,1.0011375
288452,1.000853
288453,1.0046874
288454,1.0223362
288455,1.0201004
288456,1.0172611
288457,1.0125093
288458,1.0136286
288459,1.0060496
288460,1.0081974
288461,1.0056548
288462,1.0041237
288463,1.0033677
288464,1.0040746
288465,1.0074106
288466,1.0041945
288467,1.0035115
288468,1.0068687
288478,1.0024757
288479,1.0031251
288482,0.9977348
288483,1.0031453
288484,0.99784446
288485,1.0024456
288486,0.9999942
288489,0.9962304
