c,f
126358,0.99872935
126359,1.0016084
126360,0.99946415
126361,1.0004271
126362,1.0002701
126363,0.9974687
126364,0.9997873
126365,1.003345
126366,1.0114075
126367,1.0065856
126368,1.0059845
126369,1.0072938
126370,1.0046812
126371,1.004402
126372,1.0073115
126373,1.0081517
126374,1.0187848
126375,1.0346577
126376,1.0206716
126377,1.0248185
126378,1.0283923
126379,1.023271
126380,1.0317725
126381,1.0284883
126382,1.0201162
126383,1.0196464
126384,1.0172535
126385,1.0161997
126386,1.014446
126387,1.0142794
126388,1.0114948
126389,1.0127373
126390,1.0052474
126391,1.0075788
126392,1.0091457
126393,1.0079473
126394,1.00791
126395,1.0060707
126396,1.0062587
126397,1.0050962
126398,1.0130072
126399,1.0083164
126400,1.0055705
126401,1.0031239
126402,1.0041441
126403,1.0075097
126404,1.0038083
126405,1.0002997
126406,1.0045393
126407,1.0054669
126408,1.0020243
126409,1.0032352
126410,1.0025213
126411,0.99959457
126412,1.000239
126413,1.0019383
126414,0.99967957
126415,1.0010449
126416,1.0049343
126417,0.99767995
126418,1.003128
126419,1.0014011
126420,1.0027277
126421,0.9966453
126422,1.0030985
