c,f
77333,1.0185171
77334,1.01864
77335,1.00113
77336,1.01458
77337,0.9918214
77338,0.97527343
77339,0.9894996
77340,1.0108287
77341,1.0047984
77342,0.99827015
77343,0.97307265
77344,1.0128058
77345,1.0137099
77346,0.9905928
77347,1.023316
77348,0.99891406
77349,1.0111109
77350,1.0054475
77351,0.9968851
77352,0.9928875
77353,0.9908097
77354,0.9907294
77355,0.99201053
77356,1.0039928
77357,0.9747928
77358,1.0024898
77359,1.0126106
77360,1.0078621
77361,1.0015789
77362,0.97992235
77363,1.0050838
77364,1.0195208
77365,1.0251981
77366,1.0067283
77367,1.0212319
77368,1.0066453
77369,0.9967863
77370,0.99516654
77371,1.0062789
77372,1.0133066
77373,0.999526
77374,1.0176255
77375,0.99800223
77376,1.0028627
77378,0.9984618
77379,1.0119112
77380,0.9935582
77381,1.006548
77382,1.0097802
77383,1.0568465
77384,1.0603292
77385,1.0643964
77386,1.0673958
77387,1.0662282
77388,1.0343666
77389,1.0308487
77390,1.0070488
77391,1.0424292
77392,1.0420676
77393,1.0259632
77394,1.0218165
77395,1.0333186
77396,1.0426638
77397,1.0243167
77398,1.035043
77399,1.0332466
77400,0.9952511
77401,1.0017523
77402,1.0208943
77403,1.0097141
77404,1.0055467
77405,1.0059456
77406,1.0229043
77407,0.99120724
77408,1.0025966
77409,1.0232686
77410,1.003857
77413,0.9859495
77414,1.0060747
77415,1.0009946
77416,0.982634
77417,0.9899956
77418,1.0005821
77425,1.0071298
77434,1.0159355
77435,0.9921424
77436,0.9720904
77437,0.99679506
77438,0.9873649
77439,1.0053219
77440,0.9880471
77441,1.0017251
77449,1.0006592
77450,1.0074373
77451,0.996489
77452,1.0034356
77453,0.9801144
77454,0.99517244
77455,1.0159649
77456,0.98222256
77457,1.0166894
77458,1.0222946
77459,0.9954354
77460,1.0159006
77461,1.0037637
77463,1.0029287
77464,0.99844766
77465,1.0133471
77466,0.97579
77467,0.990189
77468,0.9939686
