c,f
229516,0.999941
229517,1.0031102
229518,0.9973992
229519,1.003481
229520,1.0017264
229521,1.001322
229522,1.000007
229523,0.9987407
229524,0.9998159
229525,1.0006428
229526,1.0226935
229527,1.0198051
229528,1.0180702
229529,1.0103587
229530,1.0071037
229531,1.0068997
229532,1.0096154
229533,1.0095836
229534,1.0054115
229535,1.0069696
229536,1.0036056
229537,1.001523
229538,1.0028702
229539,0.9996472
229540,1.0009985
229541,0.9998526
229542,1.0016389
229543,1.0024123
229544,1.0027516
229545,1.0034806
229546,1.0003828
229547,1.0010712
229548,1.0020373
229549,1.0008225
229550,0.9981363
229551,0.99675906
229552,0.99745077
229553,1.0048821
229554,1.0010867
229555,0.99854016
229556,1.0008392
229557,0.99726236
229558,1.0040162
229559,0.99851954
229560,1.002418
229561,0.9980345
229562,0.9989118
229563,1.001802
229564,1.002222
229565,0.9975387
229566,1.000854
