c,f
231475,1.0013045
231476,1.004377
231477,1.0050943
231478,1.004401
231479,1.0049999
231480,0.99921376
231481,0.9993747
231482,1.0004976
231483,1.0012152
231484,1.0015535
231485,1.0011548
231486,0.9958067
231487,1.0035713
231488,1.003489
231489,0.9950332
231490,0.99430215
231491,1.0009577
231492,1.0007858
231493,1.0015798
231494,0.994994
231495,0.99407
231496,0.99665636
231497,1.0035757
231498,0.9946851
231499,0.9939828
231500,1.0009388
231501,0.9981713
231502,0.9963251
231503,0.99744904
231504,1.0016663
231505,0.9994051
231506,1.0006642
231507,0.9933578
231508,0.9972197
231509,1.0043216
231510,1.0073997
231511,0.9975037
231512,0.99470943
231513,0.99823725
231514,0.9942977
231515,0.9970338
231516,1.0016574
231517,0.99829894
231518,0.99608237
231519,0.9988322
231520,0.9954593
231521,0.9942677
231522,1.0007193
231523,0.9995738
231524,1.0024724
231525,1.4306511
231526,1.2527156
231527,1.1096365
231528,1.0785278
231529,1.0593332
231530,1.0478423
231531,1.0389235
231532,1.0328873
231533,1.0349281
231534,1.0234053
231535,1.0190753
231536,1.0256033
231537,1.0175332
231538,1.0160352
231539,1.0113322
231540,1.006591
231541,1.0121449
231542,1.0036962
231543,1.0037836
231544,1.0120392
231545,1.005571
231546,1.0044519
231547,1.0079939
231548,1.0017908
231549,1.002932
231550,1.0098675
231551,0.9991663
231552,1.0000162
231553,1.0020086
231554,1.0006783
231555,1.0013973
231556,0.9979792
231557,1.0012302
231558,1.004467
231559,1.0037246
231560,1.0023836
231561,1.0055643
231562,0.99637425
231563,1.0038183
231564,0.9975904
231565,0.9979958
231566,1.0088966
231567,1.002995
231568,1.0077991
231569,0.9975508
231570,0.99986696
231571,1.0029234
231572,0.9984416
231573,0.99631405
231574,1.0048445
231575,0.99964464
231576,0.9985491
231577,0.99932545
231578,0.99684685
231579,0.99087435
231580,0.99535656
231581,0.99853146
231582,1.0006105
231583,1.0016117
231584,1.0050123
231585,1.0013661
231586,0.99755746
231587,1.0017203
231588,0.99574345
231589,0.998037
231590,1.0037216
231591,1.0018883
231592,0.9933133
231593,0.99357843
231594,1.008497
231595,0.9970392
231596,1.0008066
231597,0.9974824
231598,0.9994056
231599,1.0021632
231600,1.004139
231601,1.006056
231602,1.0063862
231603,1.0021951
231604,1.0056113
231605,1.0009464
231606,0.9943146
231607,0.9969791
231608,0.9970377
231609,0.9982682
231610,0.99846506
231611,0.99812
231612,1.0030067
231613,1.0022566
231614,0.9992983
231615,1.0013249
231616,0.9984811
231617,0.99747735
231618,1.0061265
231619,1.0037721
231620,0.9940456
