c,f
109304,1.0047705
109305,0.9970605
109306,1.0034333
109307,1.0027088
109308,1.0032321
109309,0.99932045
109310,0.99911034
109311,0.99778956
109312,1.002126
109313,0.9945729
109314,1.0232918
109315,1.0191181
109316,1.0209385
109317,1.0161694
109318,1.014717
109319,1.011555
109320,1.011108
109321,1.0091455
109322,1.0059657
109323,1.0058663
109324,1.0004784
109325,1.0028256
109326,1.0051005
109327,0.99894345
109328,1.0028571
109329,1.0045698
109330,0.9980168
109331,0.9997961
109332,1.0009838
109333,0.99947685
109334,1.0025531
109335,0.9994025
109336,0.9970951
109337,1.0012159
109338,0.999043
109339,1.003456
109340,0.99825716
109341,0.9983408
109342,1.0008866
109343,0.9973016
109344,0.998969
109345,0.99680954
109346,0.9973188
109347,0.99759924
109348,1.0000033
109349,0.99889874
