c,f
83264,1.0021687
83265,0.99687994
83266,0.99864507
83267,1.0034012
83268,1.0025663
83269,1.0097126
83270,0.9972668
83271,1.0038558
83272,0.99842006
83273,1.0345138
83274,1.0463866
83275,1.0345539
83276,1.0243988
83277,1.015871
83278,1.0242867
83279,1.0248638
83280,1.0169276
83281,1.0184524
83282,1.0084144
83283,1.0153619
83284,1.0080267
83285,1.0128334
83286,1.0084789
83287,1.0050042
83288,1.006141
83289,1.0110531
83290,0.9998762
83291,1.0043278
83292,1.0031174
83293,0.9961214
83294,0.99794775
83295,0.9941962
83296,1.0114499
83297,1.0005116
83298,0.9999156
83299,0.9946263
83300,1.0025334
