c,f
120371,1.0009584
120372,1.0012757
120373,0.9992397
120374,1.0004046
120375,1.0000417
120376,0.9998018
120377,0.9999097
120378,0.999759
120379,0.99895835
120380,0.9992332
120381,1.0036846
120382,1.0037963
120383,1.0033562
120384,1.0025433
120385,1.0016432
120386,1.0005629
120387,1.0002214
120388,1.0004702
120389,1.000548
120390,0.99999166
120391,1.000494
120392,0.99959886
120394,1.0004027
120395,0.9999476
120396,1.0000293
120397,0.9993745
120398,1.0001521
120399,1.001322
120400,1.0004429
120401,0.99976945
120402,0.9994177
120403,0.99959123
120404,0.9997613
120405,1.0010391
120406,1.0000812
120407,1.0008917
120408,1.0011249
120409,0.99963444
120410,0.9991039
120412,0.99815863
120414,1.000384
