c,f
136764,1.0062246
136765,1.0046228
136766,1.0289032
136767,1.0006602
136768,0.9929145
136769,1.0265989
136770,0.9865295
136771,0.9664419
136772,0.9961307
136773,1.0031874
136774,1.0038834
136775,1.004291
136776,0.99519855
136777,0.9982585
136778,0.99641204
136779,1.0001432
136780,1.0064216
136781,0.9967069
136782,1.0056674
136783,0.9970805
136784,0.99342513
136785,1.0013187
136786,0.98172337
136787,0.9907388
136788,0.99855334
136789,0.99291027
136790,0.9718512
136791,0.9921926
136792,1.0012127
136793,1.02259
136794,0.99196446
136795,0.98680663
136796,0.99740624
136797,0.98823
136798,0.97902393
136799,0.99746746
136800,0.9901993
136801,0.99223626
136802,1.0107089
136803,0.99993914
136804,0.97917575
136805,0.9977288
136806,0.99519736
136807,0.981372
136808,0.9875547
136809,0.98309195
136810,1.0168604
136811,0.9957264
136812,0.9895468
136813,0.98628527
136814,1.0706506
136815,1.0965014
136816,1.0923215
136817,1.0701163
136818,1.083462
136819,1.0717257
136820,1.0386014
136821,1.0346388
136822,1.0354176
136823,1.0254879
136824,1.0229453
136825,1.0323974
136826,1.0166892
136827,1.0056362
136828,0.9943798
136829,1.0168977
136830,1.0233982
136831,1.0045364
136832,1.0066088
136833,1.0069925
136834,1.0182929
136835,1.0200465
136836,1.0044159
136837,0.9974366
136838,1.0023166
136839,1.0081955
136840,1.0150994
136841,1.0058587
136842,1.0119387
136843,1.0223365
136844,1.0180862
136845,0.9891098
136846,0.9908047
136847,0.98909086
136848,0.99721366
136849,1.0171535
136850,1.0062565
136851,0.9991404
136852,0.9950733
136853,0.99745476
136854,0.9888797
136855,1.0015905
136856,0.9912631
136857,0.99273825
136858,0.9992033
136859,0.9881267
136860,0.9947298
136861,0.9894238
136862,0.99354225
136863,0.99589926
136864,1.0008645
136865,1.0118569
136866,0.9933507
136867,0.9973407
136868,0.99996066
136869,1.0135016
136870,1.0108765
136871,1.0040954
136872,0.9866236
136873,1.005164
136874,0.9967582
136875,1.0156091
136876,0.98140717
136877,1.0146748
136878,1.0154413
136879,1.003952
136880,1.0026107
136881,0.99963397
136882,1.0178907
136883,0.9898825
136884,0.9837383
136885,0.9992972
136886,0.9926577
136887,1.0074568
136888,1.0071737
136889,0.990734
136890,1.0042611
136891,0.98497885
136892,0.9896198
136893,1.0029827
136894,1.0110216
136895,0.9943353
136896,0.99672544
136897,1.01389
136898,0.996388
136899,0.9928406
136900,1.0051584
136901,0.9966419
136902,0.9970823
136903,0.9897289
136904,0.9924503
136905,1.001252
136906,1.0070943
136907,0.99418205
