c,f
148461,1.0184573
148462,0.99786055
148463,1.0180018
148464,1.0032506
148465,0.994385
148466,1.0075724
148467,1.0024312
148468,0.9855656
148469,0.99517816
148470,0.9844742
148471,0.99953634
148472,1.0075032
148473,1.0110081
148474,1.0061541
148475,0.98815966
148476,1.0018857
148477,0.9976969
148478,0.9791378
148479,1.0043142
148480,0.98953027
148481,1.005932
148482,0.98940015
148483,0.9873525
148484,1.0038756
148485,1.0032436
148486,0.98777914
148487,0.9852178
148488,1.0134608
148489,0.9832204
148490,1.0055465
148491,1.0100515
148492,1.0018582
148493,0.9848644
148494,1.0110215
148495,0.99759877
148496,1.0037203
148497,1.0137955
148498,1.0019101
148499,1.00634
148500,1.0057595
148501,1.0136396
148502,1.0036634
148503,1.0074646
148504,0.99616146
148505,1.004776
148506,1.0020204
148507,1.0127182
148508,0.98883045
148509,1.0225198
148510,1.0090947
148511,1.0256612
148512,1.0235866
148513,1.0327213
148514,1.0009485
148515,0.9979343
148516,1.0007751
148517,1.0231322
148518,0.9982481
148519,0.99972606
148520,0.9877182
148521,1.0255133
148522,0.99772054
148523,1.0134233
148524,0.97892493
148525,1.0041947
148526,0.99917084
148527,0.98691577
148528,0.9822696
148529,1.0062162
148530,0.9937461
148531,0.99652505
148532,0.9955129
148533,1.000384
148534,1.0217929
148535,0.9912453
148536,0.9961372
148537,1.0123497
148538,1.0042382
148539,1.0174247
148540,0.99660236
148541,0.9997039
148542,1.0017763
148543,1.0200318
148544,0.99768525
148545,0.9950342
148546,1.0179869
148547,0.9993237
148548,0.9801518
148549,1.0142435
148550,1.0121746
148551,0.98188627
148552,0.98381484
148553,1.0089759
148554,1.0127474
148555,0.9963137
148556,0.99144304
148557,0.99850965
148558,0.9997533
148559,1.0060072
148560,0.9790336
148561,0.9955934
148562,0.99223596
148563,0.9896783
148564,1.0083483
148565,1.0039086
148566,0.99758124
148567,1.0170413
148568,1.0024529
148569,0.9991133
148570,0.99846923
148571,0.9951174
148572,0.9938159
148573,1.0078366
148574,0.98944956
148575,1.0114111
148576,0.99175894
148577,0.9986628
148578,1.0085311
148579,1.00923
148580,0.99697065
148581,1.0199484
148582,0.99941516
148583,1.0028082
148584,0.99507844
148585,0.9793536
148586,0.99936897
148587,0.9913735
148588,0.9940421
148589,1.0059301
148590,1.0077385
148591,0.9977494
148592,1.0099488
148593,0.99834883
148594,1.0004973
