c,f
184805,0.99263096
184806,1.0002584
184807,1.0020534
184808,1.0017446
184809,1.0121597
184810,0.9991418
184811,1.0025219
184812,1.0110213
184813,1.0033349
184814,1.007023
184815,1.4331069
184816,1.294496
184817,1.1018349
184818,1.075723
184819,1.041129
184820,1.0347464
184821,1.0303464
184822,1.0239093
184823,1.0247264
184824,1.0201598
184825,1.0086762
184826,1.0081334
184827,0.99576586
184828,1.0033547
184829,0.9858996
184830,1.0100517
184831,1.0039346
184832,0.9989264
184833,1.0051266
184834,1.0002408
184835,0.9968808
184836,0.9935812
184837,0.99711263
184838,1.0036459
184839,1.0099599
184840,1.0000201
184841,0.99877876
184842,0.9986067
184843,1.0077238
184844,0.99509406
184845,1.0070933
184846,0.99277455
184847,1.0031493
184848,1.0156481
184849,1.0009909
184850,0.9983461
184851,1.0051023
184852,1.0030328
