c,f
304508,1.0004221
304509,0.9999723
304510,0.999283
304511,1.0001587
304512,1.0000172
304513,0.99963635
304514,0.9998039
304515,1.0000951
304516,0.99992293
304517,1.0001469
304518,1.0144478
304519,1.0064626
304520,1.0034425
304521,1.0028814
304522,1.0021298
304523,1.0016285
304524,1.0008061
304525,1.0020758
304526,1.0006988
304527,1.000685
304528,1.0003966
304529,1.0003595
304530,1.0013337
304531,0.99939305
304532,1.0007994
304533,1.0004202
304534,0.99908066
304535,1.001128
304536,0.9995972
304537,0.9996019
304538,0.9998887
304539,1.0003592
304540,1.0004473
304541,1.0007842
304542,0.9994514
304543,0.99955094
304544,0.999984
304545,1.0011072
304546,1.0004601
304547,0.9996591
304548,0.9994374
304549,1.0002006
304550,0.99973506
304551,1.0000482
304552,1.0
