c,f
242916,1.0030608
242917,1.0008963
242918,1.0010335
242919,0.9976479
242920,1.001152
242921,1.0048212
242922,0.9962185
242923,1.0019312
242924,0.99900734
242925,1.0014327
242926,1.0360459
242927,1.0249003
242928,1.0155609
242929,1.0220823
242930,1.0087202
242931,1.0059751
242932,1.0004284
242933,1.0063839
242934,0.99947923
242935,1.0039936
242936,1.0001664
242937,1.002719
242938,1.0032272
242939,1.001614
242940,1.0040224
242941,1.0026606
242942,0.99989885
242943,1.0006888
242944,0.99950427
242945,0.99998915
242946,0.99896294
242947,1.0026392
242948,0.99812895
242949,0.99900895
242950,0.9995775
242951,1.0006574
242952,0.9975617
242953,0.9990673
242954,0.9960666
242955,1.001114
242956,0.99766433
242957,0.99484164
242958,1.0016782
242959,0.9999927
242960,0.9975222
