c,f
144268,0.99852544
144269,1.0027816
144270,1.0119988
144271,0.9919592
144272,0.9804999
144273,0.9961703
144274,1.0037763
144275,0.99094266
144276,0.99038565
144277,0.9928396
144278,1.0034689
144279,1.000323
144280,1.0088804
144281,1.0080265
144282,1.0064945
144283,0.9885127
144284,0.9987514
144285,0.99753696
144286,1.0077116
144287,1.1048298
144288,1.1257905
144289,1.0766201
144290,1.0742778
144291,1.0651027
144292,1.0613648
144293,1.0701089
144294,1.049402
144295,1.0639437
144296,1.0672284
144297,1.0492294
144298,1.0530298
144299,1.0531379
144300,1.0436671
144301,1.0510823
144302,1.038635
144303,1.0407506
144304,1.0349834
144305,1.03307
144306,1.0278598
144307,1.0334842
144308,1.0222338
144309,1.0158888
144310,1.024411
144311,1.0274727
144312,1.0067331
144313,1.0241028
144314,1.0232798
144315,1.0111827
144316,1.0123945
144317,1.0275258
144318,1.0190845
144319,1.0048925
144320,1.0084717
144321,1.0089633
144322,1.0266982
144323,1.0056493
144324,1.02061
144325,0.9967832
144326,1.0089175
144327,1.0305878
144328,1.0141282
144329,1.0143679
144330,1.0122718
144331,1.0140074
144332,1.0234631
144333,1.0035223
144334,1.012825
144335,1.0138052
144336,0.99939555
144337,1.0205604
144338,1.0028524
144339,0.9937299
144340,1.0008849
144341,0.98025125
144342,1.0044657
144343,0.9963719
144344,1.0014132
