c,f
191065,0.9953981
191066,1.0041595
191067,0.99525213
191068,1.0086257
191069,0.9973432
191070,0.9867149
191071,1.021966
191072,1.0014096
191073,1.0104015
191074,0.99369866
191075,1.0059303
191076,0.9948461
191077,1.0030771
191078,1.0073317
191079,0.9969105
191080,0.992189
191081,1.0051705
191082,1.0086889
191083,1.0089632
191084,1.008262
191085,0.9940281
191086,0.99923736
191087,0.9986727
191088,0.9893264
191089,1.0034868
191090,0.9964427
191091,1.0004406
191092,0.9942071
191093,0.99785537
191094,1.0037231
191095,1.0044553
191096,1.0072323
191097,1.0014791
191098,0.9950654
191099,1.0061415
191100,1.0034415
191101,0.9978448
191102,1.0105877
191103,1.005786
191104,1.0005965
191105,1.0043181
191106,1.0159562
191107,0.9963244
191108,0.999141
191109,1.0067924
191110,1.0053881
191111,1.0067277
191112,1.0057971
191113,1.0049363
191114,1.0006598
191115,1.0262532
191116,1.0477638
191117,1.0238765
191118,1.013085
191119,1.009626
191120,1.0120335
191121,1.0025071
191122,1.0095296
191123,0.9978041
191124,1.0008827
191125,1.0019847
191126,1.0079961
191127,1.0139579
191128,1.0112422
191129,1.0044242
191130,1.0138041
191131,1.0068933
191132,1.0021594
191133,1.0056701
191134,1.0063248
191135,0.98273146
191136,1.0075855
191137,1.0014677
191138,0.9961718
191139,1.0143279
191140,1.0093255
191141,1.0023898
191142,1.0011984
191143,0.9972839
191144,0.9956527
191145,0.99884915
191146,1.0009459
191147,0.98669523
191148,1.0073498
191149,1.0002754
191150,1.0001892
191151,0.9995526
191152,1.0075154
191153,1.0005357
191154,0.9883098
191155,0.9964601
191156,1.019165
191157,1.0326084
191158,1.0174866
191159,1.0177611
191160,1.0032817
191161,1.016658
191162,1.0002829
191163,1.0020912
191164,1.0064408
191165,0.99595517
191166,1.0130702
191167,1.0121058
191168,1.0045048
191169,0.9998687
191170,1.0016128
191171,1.0040497
191172,1.0154228
191173,1.0098784
191174,1.0041755
191175,1.0000744
191176,1.0039103
191177,1.0019712
191178,0.9864988
191179,1.0111147
191180,1.0100756
191181,0.9953193
191182,0.9961778
191183,0.99999535
191184,1.006752
191185,1.0053922
191186,1.0099065
191187,0.9967031
191188,1.0096457
191189,0.9991002
191190,0.9999819
191191,0.98959285
191192,0.99098665
191193,0.98993236
191194,1.0444729
191195,1.0205349
191196,1.0015758
191197,1.0200801
191198,1.0172757
191199,1.0180258
